Question,Answer,Comment,Instruction,Render As
"運よ！月のようにひたひたと変わって、大きくなって、そしてまた〇れる。
ある樹が〇れたら、その場所に、もう１本植えたまえ。
その少年は〇れた枝をノコギリで切り取ろうとした。",枯,"枯:wither;die;dry up;be seasoned",Guess the hidden Kanji,Text
"小〇な人と付き合うと、守られてるって感じがしなくて、中学生と出かけてるようなそんな気がするんだよね。だけど、今時、身長なんて気にする人はもうほとんどいないよね？
小〇な人と付き合うとね、守られてるって感じがしなくて、中学生と出かけてるような感覚になるんだよ。でも、今時、身長なんて気にしない人の方が多いよね？
どんなプログラミング言語を学ぶときでも、最初に学ぶべき事〇は値（文字列や数値）の出力方法です。",柄,"柄:design;pattern;build;nature;character;handle;crank;grip;knob;shaft",Guess the hidden Kanji,Text
"英語を話す人にお馴〇みの「once in a blue moon」というフレーズは、稀に起こることを意味します。
つまり、前のメールに添付して送った「ｐｌａｎ．ｄｏｃ」のファイルがウイルスに汚〇されているのです。
彼女の顔、あんなに腫れていたのにおたふくかぜじゃないんだって。なんか原因不明の伝〇病らしいよ。",染,"染:dye;color;paint;stain;print",Guess the hidden Kanji,Text
"ボールは何でできていたのでしょう。何千年も前には、エジプト人はボールを〇らかい革か布で作っていました。
ドイツと聞くとプレッツェルを思い出します。焼きたてで〇らかくちょっと塩味の効いたプレッツェルが好き！
うじうじした優〇不断な男って大っきらい。私はぐいぐい引っ張ってくれる決断力のある男の人が好みなの。",柔,"柔:tender;weakness;gentleness;softness",Guess the hidden Kanji,Text
"新しい調〇では、６５歳以上の病院患者の診察記録には誤りが多く、重大な診察ミスにつながりかねない、ということです。
あらゆるデータを集めて、侵入を試みて、失敗を繰り返して、調〇を進めていった。
ある調〇によると、今日では５人中３人が外交問題には無関心のようだ。",査,"査:investigate",Guess the hidden Kanji,Text
"〇価は半年後、１年後を織り込むと言われるが、それだけでは説明がつかないほど、両者の乖離が大きくなっているためだ。
三村・泰之氏（みむら・やすゆき＝コニチカ〇式会社取締役）三日、心不全で死去。４５歳。
〇式市場は気が短い人から忍耐強い人に富を移すための素晴らしく効率的な仕組みです。",株,"株:stocks;stump;shares;stock;counter for small plants",Guess the hidden Kanji,Text
"ジョンは、日本にあるソフト会社でマネージャーをしてたよ。ハワイ出身の日本人で、ハンサムで色黒。いい体〇をしてたよ。
おしゃれとは縁がなく、ジーパンにティーシャツ、ジャンパーといった〇好で、駅まで自転車を走らせる。
シンプルで〇別に美しいものと、シンプルでどうしようもなく退屈なものとの違いって何なんだろう。",格,"格:status;rank;capacity;character;case (law, grammar)",Guess the hidden Kanji,Text
"肉は〇色をしているといったことについてのすべての慨世観念や先入観。
〇子は、細かいところまで気が利くね。なんていい子なんだ。
みずみずしい〇をかじった時の味が何とも言えません。",桃,"桃:peach",Guess the hidden Kanji,Text
"山の下には野原がひろがっていました。野原には〇の花が咲いていて、よいかおりがしていました。
あなたが帰国なさる頃には、〇はみんな散ってしまっていることでしょう。
〇の花の盛りのころには、曇りでなければ風の強い日になりがちである。",桜,"桜:cherry",Guess the hidden Kanji,Text
"泥〇は、間違いなくここにいるはずよ。きっと、どこかに根城があるから、そこを見つけさえすればいいの。
車は壊れるわぁ、泥〇には入られるわぁ、ついてないったらありゃしない。お祓いにでも行こうかな。
学校に本や紙や鉛筆がないのを知ると、彼女は〇きれで地面にアルファベットを書いた。",棒,"棒:rod;stick;cane;pole;club;line",Guess the hidden Kanji,Text
"自分の名前をネットで〇索したら、初めの５ページは私のことじゃないのよ。それって誇りに思うべきか恥ずべきか。悩ましいわ。
映画の中で気に入った曲があったのでYouTubeで〇索したら、数え切れないほどのリミックスがヒットしたので驚いた。
トムは「英国嫌悪症」という言葉の意味を知らなかったので、意味が調べられればと思い、ちょっとウェブ〇索をかけてみた。",検,"検:examination;investigate",Guess the hidden Kanji,Text
"3つ以上のものを列挙するときは、A, B, C(,) and D というような言い方をします。and の前のコンマはあってもなくても〇いません。
このサイトでは日本語はふりがながついてスペースを取るので、関心のない人にとっては結〇ジャマなんじゃないかと心配してしまう。
一ヶ月前までは、髪に結〇ツヤがあったのですが、髪を切って沢山すいて貰ったところ、急に髪の毛がパサパサになってしまいました。",構,"構:posture;stance;appearance;build;set up",Guess the hidden Kanji,Text
"「『ミーム』ってなぁに？『ムーミン』のこと？」「違うって。『ある情報がヒトからヒトへ〇倣されながら人類の文化を形成していくもの』のこと」「何て？さっぱり分からない」
ロッキード事件とは、アメリカの航空機製造大手のロッキード社による、主に同社の旅客機の受注をめぐって1976年2 月に明るみに出た世界的な大規〇汚職事件。
宮廷では、平安初期には中国文化の〇倣一辺倒でしたが、平安中期には日本的な美意識に基づいた文化が花開きました。",模,"模:imitation;copy;mock",Guess the hidden Kanji,Text
"もし生命の〇利というものがあるなら、死についての〇利もあることになる。そうでなければ生命の〇利は〇利ではなく義務になってしまうだろう。
女性の声が黙殺され、女性の希望は却下されていたその当時、彼女は女性が立ち上がり、声を上げ、選挙〇を獲得するのを見ながら生きてきた。
政府はスーダンの人〇状況への関心を高めるために尽力してきた団体を黙らせることに懸命になっているようだ。",権,"権:authority;power;rights",Guess the hidden Kanji,Text
"山火事は、〇木が燃えるだけの被害と理解されていますが、実はとんでもない「隠れキャラ」があります。
「そうね、たしかに今日の春〇ちゃんは乗ってなかった感じ」「げ。そういうのって分かるのか？」
秀〇ったら、当事は全っ然こっちに慣れなくてね、しょっちゅうふてくされてたのよ。",樹,"樹:timber;trees;wood;establish;set up",Guess the hidden Kanji,Text
"ああそうそう、コメント〇のバグは文字間を調節するletter-spacingタグを使うと起こるものだったみたい。
括弧は使わず、補足情報はコメント〇にてご対応ください。必要に応じて、2文を追加することもできます。
必ず、事前に全ての空〇部分を記入しておいて下さい。",欄,"欄:column;handrail;blank;space",Guess the hidden Kanji,Text
"「あっ、売店しまってる」「あら、どうしたの？」「履歴書が〇しかったんです」「コンビニにも売ってるんじゃないの？コンビニに行っといで」「学校指定の履歴書じゃないと駄目なんです」
「メアリーは、なんでトムを作ったの？」「かわいいショタの彼氏が〇しかったんだ」「へー、メアリーってショタコンだったんだ？知らなかったよ」「まだまだね」
「そうそう。せめて２階にも増やして〇しい・・・ってなんでお前がここにいる！？」「なんでって、そんなん決まってるやんか。一緒に連れションするためや」",欲,"欲:longing;covetousness;greed;passion;desire;craving",Guess the hidden Kanji,Text
"その〇楽に最も金のかからない人が一番の金持ちである。
その老人は、金と宝石で若い女の子の〇心を買った。
周りの〇声が大きくて歌声が聞こえない。",歓,"歓:delight;joy",Guess the hidden Kanji,Text
"１９２０年代初期のメキシコの無法者たちは盗んだ小火器や爆薬で十分に〇装していた。
こうして〇田の悲鳴で通りすがりの船に気付いてもらえ、事なきをえました。
大きな病気にかかった場合でさえも、希望はすばらしい〇器となる。",武,"武:warrior;military;chivalry;arms",Guess the hidden Kanji,Text
"自分の〇より半分＋７〇以下の人とは絶対にお付き合いしない方がいいって、聞いたことがあります。トムは今、３０〇でメアリーは１７〇です。トムがメアリーと付き合えるようになるまで、トムはあと何年待たないといけないでしょう。
この質問に答えとしてもごもごと言ったには、私が５０〇になっても、出かけようとすると母が窓から身を乗り出して飛ばし過ぎないように注意したいという話だけであった。
僕のおばあちゃんは、93〇です。おばあちゃんが初めてFacebookを知ったのは2年くらい前で、1年ぐらい前に初めてスマホを手にしました。",歳,"歳:year-end;age;occasion;opportunity",Guess the hidden Kanji,Text
"「あっ、売店しまってる」「あら、どうしたの？」「履〇書が欲しかったんです」「コンビニにも売ってるんじゃないの？コンビニに行っといで」「学校指定の履〇書じゃないと駄目なんです」
「履〇書の年齢のところって、今の年齢を書けばいいの？それとも、卒業した時の年齢？」「『満』って書いてあるから、今の年齢よ」
なぜかうまくいかず、目下全戦全敗、「彼女いない〇＝自分の年齢」という寂しい生活を送っていました。",歴,"歴:curriculum;continuation;passage of time",Guess the hidden Kanji,Text
"ギンザケの卵を輸入して、ふ化させ、海中で育てる養〇も始まっている。
ビックリしたよ、温泉宿がお魚の養〇場になってたんだね。
養〇の魚は天然物より安くて、味もまあまあだ。",殖,"殖:augment;increase;multiply;raise",Guess the hidden Kanji,Text
"中学の時は普〇から毎日３時間だか勉強している陸上部の友達がいて、そいつはテスト前もそのペースは崩さなかった。部活ない分かえって暇になるということで、テスト前になると毎日そいつん家でゲームをしてた。あれがなけりゃ俺ももう少し好成績取れたはずだが。
「休みは、普〇何してるの？」「自転車が好きだから、自転車に乗ってるよ」「自転車って、何乗ってるの？ロード？マウンテン？」「ロード。ロード。一日に100キロとか走ったりするよ」
線香花火は、火をつけそれが落ちるまで「蕾」「牡丹」「松葉」「散り菊」と名づけられた４つの〇階を楽しむことができます。その美しい名前は、人の人生になぞらえ付けられたそうです。",段,"段:grade;steps;stairs",Guess the hidden Kanji,Text
"ドイツでは今日、いくつかの都市で襲撃に反対する抗議行動が催されましたが、その都市の中には、月曜日の放火による襲撃でトルコ人３人が〇害されたハンブルク近くの都市も含まれています。
「君の仕事についてはお客さんから不満が〇到している。すぐに辞めてもらおう」「ふん、くそったれめ。こんな所はじめから勤めたくなかったんだ」
虫も〇さぬ顔をしているが、二の腕に刺青があり、それを見れば、どんな中学生もふるえ上ってしまう。女学生は勿論である。",殺,"殺:kill;murder;butcher;slice off;split;diminish;reduce;spoil",Guess the hidden Kanji,Text
"国王ヘンリー８世は、ロンドンからさほど遠くないテムズ川河畔にある自分の宮〇ハンプトンコートにテニスコートを持っていた。
システィナ礼拝堂は、１４７３年にバティカン宮〇内に建立された壮大な礼拝堂です。
その宮〇を訪れる人々は、今日でもまだこのテニスコートを見ることができる。",殿,"殿:Mr.;hall;mansion;palace;temple;lord",Guess the hidden Kanji,Text
"信じる人々には次のような印が伴います。すなわち、私の名によって悪霊を追い出し、新しい言葉を語り、蛇をもつかみ、たとい〇を飲んでも決して害を受けず、また、病人に手を置けば病人は癒やされます。
信じる者には次のような印が伴う。彼らは私の名によって悪霊を追い出し、新しい言葉を語る。手で蛇をつかみ、また、〇を飲んでも決して害を受けず、病人に手を置けば治る。
収量が多いからといって尊いとは思わないが、ドカンと発生していると、〇菌でもうれしいもんだ。",毒,"毒:poison;virus;venom;germ;harm;injury;spite",Guess the hidden Kanji,Text
"「いろんなリンゴ買ってきたから、食べ〇べしよう。緑のが『きおう』でそのちっちゃいのが『つるが』。そっちの大きいのは『サンつるが』ね」「また、たくさん買ってきたね」
太陽熱は、他のどのエネルギー源より大きな希望を抱かせるが、それには特に、水が最も不足する地帯が赤道におおむね近く、空気も〇較的きれいだという理由もある。
最近は他人を傷つけることを〇較的気にしなくなったので、そういう点ではメール打つのも気楽になったよ。",比,"比:compare;race;ratio;Philippines",Guess the hidden Kanji,Text
"アメリカ英語とイギリス英語では建物の階の数え方が違う。だから翻訳を繰り返すと〇遠に階を上がっていくことができるのだ。いつか月に届くだろうか。
いくどとなくおのを埋めては、きまって、また、ほりかえす。〇遠の平和がやってくる気配もない。
それは御子を信じるものが、一人として滅びることなく、〇遠の命を持つためである。",永,"永:eternity;long;lengthy",Guess the hidden Kanji,Text
"お母さんが〇水たらして働いたお金なんだから、大切に使わなくては駄目だよ。
はぁ・・・（〇）、それでコンタクトは取れるようになったのかしら・・・？
私はハァハァ言っているのに、トムは〇もかかずのうのうとやってのけた。",汗,"汗:sweat;perspire",Guess the hidden Kanji,Text
"ロッキード事件とは、アメリカの航空機製造大手のロッキード社による、主に同社の旅客機の受注をめぐって1976年2 月に明るみに出た世界的な大規模〇職事件。
使おうと思ったテーブルが〇れてるので、テーブルクロスを探してます。テーブルクロスはどこにありますか？テーブルクロスをお願いします。
トムはしばらく服の洗濯をしていなかったので、なんとか着られる程度にきれいなのがないかと思い、〇れた服の山をかき分けて探した。",汚,"汚:dirty;pollute;disgrace;rape;defile",Guess the hidden Kanji,Text
"ある暖かくて湿気の多い日に太陽の〇むのを見れば、湿気のために太陽の形が変わって見える。
タイタニックが〇んだ時にどれくらいの死者が出たかあなたは見当がつきますか？
なんかさあ、〇んでいく夕日を見てると、切ない気持ちになっちゃうんだよね。",沈,"沈:sink;be submerged;subside;be depressed;aloes",Guess the hidden Kanji,Text
"以前は高校では英語を話す授業はありませんでしたが、今では〇山の高校が英語を話す授業を取り入れています。
長い目で見ると、私達はこの機械を買うことによって、〇山のお金を節約できます。
〇山の金持ちのアメリカ人がいます。一方、何人かのアメリカ人は、大変貧乏です。",沢,"沢:swamp;marsh;brilliance;grace",Guess the hidden Kanji,Text
"〇合という友人の家へ行った時、ピストルを〇合が放った。装弾していないつもりで、口を私の方へ向けていたが、入っていて、私の耳とすれすれに、うしろの押入れへぶち込んだ。
国王ヘンリー８世は、ロンドンからさほど遠くないテムズ川〇畔にある自分の宮殿ハンプトンコートにテニスコートを持っていた。
私は学校で日本文学の英語訳、特に漱石の『吾輩は猫である』や『心』、芥川の『鼻』や『〇童』を楽しく読んだ。",河,"河:river",Guess the hidden Kanji,Text
"何分か経ったのか、それとも何時間か経ったのか、〇田先生が家に入ってきて、禎子の額に手を当てた。
空気中の水分の内90%は海洋、湖〇、河川から蒸発したものだ。
人工衛星から見れば、湖や〇も、こぼれた水だ。",沼,"沼:marsh;lake;bog;swamp;pond",Guess the hidden Kanji,Text
"アメリカの太平洋北西海岸〇いに住む原住民は、おそらくアジアから移住した種族の子孫なのである。
三人の帰還軍人が瀬戸内海〇岸のある小さな町のはずれに一軒の家を借りて共同生活をしている。
どうしてルールに〇った文章にされないんですか？教えてください。",沿,"沿:run alongside;follow along;run along;lie along",Guess the hidden Kanji,Text
"我々が今夜、祝ったとしても、我々は明日にある課題-二つの戦争、危機的状〇にある地球、100年で最悪の金融危機-が人生の中でもっとも大きなものだと私たちは知っている。
手書きしたレポートをスキャンしてPDFに直してから、データを送らないといけないためプリンターが必須な状〇です。
日本人は日本国内を見すぎて海外の状〇を知らない。韓国人は日本ばっかり見て自国の現状を知らない。",況,"況:condition;situation",Guess the hidden Kanji,Text
"長良川温〇の「信長おもてなし御膳」は、戦国時代のおもてなし料理「本膳料理」を現代風にアレンジしたものです。
日本の温〇に入湯が許されるよう、トムは小さな蜘蛛の刺青の上にバンドエイドを貼った。
スキーをした後、温〇の湯船にゆっくり浸かったら、体の芯まで温まることが出来る。",泉,"泉:spring;fountain",Guess the hidden Kanji,Text
"すき焼きをごちそうになって、一晩〇めてもらったうえに、朝めしまで食べてきたなんて、ちょっと厚かましすぎるんじゃないか。
この重要な７月のＤＣＡ会議にご出席いただき、さらにご宿〇中に東京の多様な魅力もお楽しみくださるよう希望しています。
ＤＴＡ総会の出席者は特別料金で宿〇できるので、マリオットホテルを予約する際は、私が会議出席者だと伝えて下さい。",泊,"泊:overnight stay;put up at;ride at anchor",Guess the hidden Kanji,Text
"「お母さん、便所はどこかな？」「『便所』とか言うのはやめなさい」「じゃぁ何て言うの？」「『お手〇い』とか、せめて『トイレ』って言いなさい」
お湯の中で一日の汗や汚れ、苦労を〇い落とすだけでなく、日々の生活のことについておしゃべりをするのを楽しんだのである。
「ただいま」「おかえり」「今日のおやつは何？」「今日はね、お母さん特製のマフィンよ」「やったぁ。手〇ってこよっと」",洗,"洗:wash;inquire into;probe",Guess the hidden Kanji,Text
"間違いだらけで恐ろしく有益な本もあれば、どこも間違いがなくてそうしてただ間違っていないというだけの事以外に何の取柄もないと思われる本もある。これ程立〇な材料をこれ程豊富に寄せ集めて、そうしてよくもこれ程までに面白くなくつまらなく書いたものだと思う本もある。
モントリオールで報道陣と会見したワレサ氏は、東ドイツ指導部の交代は、旧体制の保守〇指導者らが歴史の流れに取り残されたために起きた、と述べました。
結婚式のことだけどさあ、君の一世一代の晴れの舞台なんだから、地味婚などといわないで、パーッと〇手にしたらどうなのさ。",派,"派:faction;group;party;clique;sect;school",Guess the hidden Kanji,Text
"ある朝、彫刻家が〇辺で一本の流木を見つけました。その男はその流木を工房に持ち帰り、今日、村の教会に佇むあの有名な聖母マリアを彫り上げたのでした。
この〇辺にはたくさんの海〇植物がありますから、人気のある泳ぎ場所ではありません。
横〇市は、関東地方南部、神奈川県の東部に位置する都市で、同県の県庁所在地。",浜,"浜:seacoast;beach;seashore",Guess the hidden Kanji,Text
"世界遺産でもある宮島の「厳島神社」は、潮が満ちると神社全体がまるで海に〇かんでいるかのように見えます。その姿は神秘的で、世界中から訪れる観光客を魅了し続けています。
うちのかみさんは元プロレスラーで、だからもし私が〇気をしているところを見つかりでもしようものなら、それこそコテンパンにやられてしまうよ。
これらはヘッジファンドを自分のリソースとは無関係の投資先とみなすことのリスク管理上の問題点を〇き彫りにしている。",浮,"浮:floating;float;rise to surface",Guess the hidden Kanji,Text
"考えて物にしたり味わったりでなくて、ただ頭と心と体を通過させればどこかいいように〇食されるであろう、そういうような読書観を持っています。
スキーをした後、温泉の湯船にゆっくり〇かったら、体の芯まで温まることが出来る。
クレンペ教頭は無骨な男だが、自分の学問の秘密には深く〇っていた。",浸,"浸:immersed;soak;dip;steep;moisten;wet;dunk",Guess the hidden Kanji,Text
"これと同様に、イギリス人なら〇を出して笑いそうな冗談でも、ロシア人なら全然おもしろくないと思うかも知れない。
包丁の手を止めて、流れる〇をエプロンでぬぐったのは、タマネギのせいだけではない。
昔から〇腺はゆるい方でしたが、40を過ぎてからますます〇もろくなりました。",涙,"涙:tears;sympathy",Guess the hidden Kanji,Text
"プラモ作りは家でやってくださいよ。ラッカー〇の臭い、充満してるじゃないですか。
だがシャワーの蛇口を捻ろうとした瞬間、あの黒い泡立った〇体が流れてきた。
その〇から溶剤を揮発させる。残るのは、香り成分と植物ワックスの塊。",液,"液:fluid;liquid;juice;sap;secretion",Guess the hidden Kanji,Text
"本気で似合うと思っていたらしいシャツは辞退し、〇いブルーのポロシャツをいただくことにした。
日本人は知り合いには親切だが、そうでない人に対しては冷〇だと言われています。
その落ち着いて〇々とした弁舌に、とうとう私も根負けしてしまった。",淡,"淡:thin;faint;pale;fleeting",Guess the hidden Kanji,Text
"手順その１。植物油（500ml）（各種油脂、または油と油脂を〇ぜたものでもよい）を強火で鍋に熱し、薄切りにした玉ねぎ（400g）を加え、玉ねぎが黄色く色づくまで炒めたら、さらに肉（種類は何でもよい）（1kg）を加える。
事実は明白だ。それを〇乱は憤慨するだろう、無知は嘲笑するだろう、悪意は曲げようとするだろう、しかしそれが事実なのだ。
旦那の好きなおにぎりは変わっている。ご飯に何も味を付けないかつおぶしを一袋〇ぜて、手に塩をして握る。",混,"混:mix;blend;confuse",Guess the hidden Kanji,Text
"今日の晩ご飯は、ポーランド式餃子ピエロギとインゲンのボイルサラダ・クレームフレーシュ〇えよ。温かいうちにどうぞ。
〇付ファイルに適応したソフトウエアを持っていないので、ファイルを開けません。別のファイル形式で再送して下さい。
マイクロソフトオフィスがパソコンに入っています。〇付ファイルを送るときには、このファイル形式を使って下さい。",添,"添:annexed;accompany;marry;suit;meet;satisfy;attach;append;garnish;imitate",Guess the hidden Kanji,Text
"経〇とか哲学とかのような抽象的なテーマについて話したりするのは僕にはいつまでたってもむずかしいよ。だって、そういう話はあまり使ったり聞いたりしたことのないような用語がたくさんあるんだもの。
そんな風に言うと４語で〇むところが２７語も必要になるし、長たらしい表現の伝えるストレートな内容は理解してもらえるだろうが、説得力は失われてしまうであろう。
鍵のいらない暗証タイプには、お好きな番号を設定できるフリーダイヤル式と、あらかじめ番号が設定〇みの固定式とがあります。",済,"済:settle (debt, etc.);relieve (burden);finish;come to an end;excusable;need not",Guess the hidden Kanji,Text
"他人がどう思うかはともかく、読んでみて「自分の書いたものはやっぱりしっくり来るな」というのでないのなら、それはいい加〇に書いているということだろう。
私はもっと敵の抵抗があると踏んでたんだけど、むしろ中枢に進むほど敵が〇ってきてる・・・。おかしいと思わないかしら？
「トムは食べる前にいつも水飲むんだけど、なんでだろう？」「時々私も飲むわよ。食べる量を〇らしやすくなるからね」",減,"減:dwindle;decrease;reduce;decline;curtail;get hungry",Guess the hidden Kanji,Text
"この組織は、現状のままに、ほうっておかれるならば、やがて、破滅するだろう。だがこの組織を、復旧させようとすることは、川を〇っている最中に、馬をとりかえることと同じように難しい。
「どうしてここにいるの？」「お前こそ」「えっ、トムに『〇したい物があるからここに来て』って言われたから来たんだけど」「俺も」「あっ、分かった。トムの仕業ね」
もっとも正直な男が書いた六行の文章が私に〇されたとしよう。私はそのなかにその男を縛り首にするに足る何かを見つけるだろう。",渡,"渡:transit;ford;ferry;cross;import;deliver;diameter;migrate",Guess the hidden Kanji,Text
"この結果は、当初の予〇に反して、変数の数が処理速度に影響を与えないということを意味しているのである。
この熱源は安心して使えるし、将来の予〇もたてられるが、この分野での研究はさらに必要である。
俺は、もっと恐ろしいこと予〇していた。船の全員はもう死んでいたのではあるまいかと思った。",測,"測:fathom;plan;scheme;measure",Guess the hidden Kanji,Text
"太陽熱は、他のどのエネルギー〇より大きな希望を抱かせるが、それには特に、水が最も不足する地帯が赤道におおむね近く、空気も比較的きれいだという理由もある。
木材はアフリカの大半において消えゆく資〇であり、これらのストーブは現在使われているものよりずっと木材の消費量が少ない。
光〇、つまり光の向きだな、それと陰影とかにも気をつけて、できるだけ正確に手元にあるクロッキー帳に書き取っていくだけ。",源,"源:source;origin",Guess the hidden Kanji,Text
"いわゆる「標〇英語」とは世界中で話されている数多い方言のうちの１つにすぎない。
パスタ会社が主催したのど自慢コンクールに参加して、〇決勝戦まで到達しました。
1998年のワールドカップでは、ブラジルは〇優勝に終わった。",準,"準:semi-;correspond to;proportionate to;conform;imitate",Guess the hidden Kanji,Text
"原子力発電所の１号機で、原子炉内の燃料の〇融が進んでいる可能性が高い、と発表された。
地球温暖化のために、アラスカではそれが〇け始めている地域もある。
バターをシチュー鍋で〇かし、刻んだ玉ねぎと合わせます。",溶,"溶:melt;dissolve;thaw",Guess the hidden Kanji,Text
"インキ補充瓶のキャップを外し、スポイトでインキを吸い上げ、マーカーの吸収体へ適量、〇下してください。
その毒は一〇で１６０人の人を殺すのに十分である。
気密性でない窓ならば、水〇ができるだろう。",滴,"滴:drip;drop",Guess the hidden Kanji,Text
"「僕ね、卒業式で表彰されることになったんだ。今から、予行〇習があるから行ってくるね」「すごいね。行ってらっしゃい。表彰台で躓かないようにね」
プライヤー氏はパリでの公〇のリハーサル中にくも膜下出血で倒れ、市内の病院に運ばれましたが午後４時２３分息を引き取りました。
初出〇の映画で一躍スターの仲間入りを果たした彼女だったが、テレビのバラエティではアドリブの利かなさが目についた。",演,"演:performance;act;play;render;stage",Guess the hidden Kanji,Text
"１９０６年のある日、タッド・ドーガンという名の新聞〇画家が野球の試合を見に行った。
今度の新入社員は揃いも揃って注意力が散〇で、仕事がミスだらけで全く閉口する。
私は大学に入学するまで〇画以外の本を一冊も読んだことがありませんでした。",漫,"漫:cartoon;involuntarily;unrestrained;in spite of oneself;corrupt",Guess the hidden Kanji,Text
"出処進退の〇さをわきまえている、と彼は言っているけれど、いざとなったらどうだかね。
相手の女がどんな莫連だろうと、純〇な青年は純〇な恋を味わうことができる。
神よ、私に貞〇さと堅固さをおあたえください。ですが、いますぐにではなく。",潔,"潔:undefiled;pure;clean;righteous;gallant",Guess the hidden Kanji,Text
"例えば、父の仕事では、売り買いのタイミングは非常に大切であり、彼は同僚にこまごまとしたことを言わないで「〇時というものがある」と言ったり、書いたりすることが時々あった。
「〇時というものがある」という表現は実はシェイクスピアの「ジュリアス・シーザー」にある表現である。
少しは世間の風〇に合わせるほうが賢明かもしれない。",潮,"潮:tide;salt water;opportunity",Guess the hidden Kanji,Text
"空は高く、青く〇んで、頭の上に広がっています。
ここにいるといやでも感覚は研ぎ〇まされる。
私達はベルが鳴るのを耳を〇まして聞いた。",澄,"澄:lucidity;be clear;clear;clarify;settle;strain;look grave",Guess the hidden Kanji,Text
"「彼氏の友達と飲みに行ったら彼に〇怒されちゃった」「その『友達』って、男？女？」「男に決まってるでしょ。どうして、彼氏の女友達と飲みに行かなきゃいけないの？」「そりゃそうだ」「彼ねトムって言うんだけど、めっちゃイケてるの。また行きたいな」
トムは自分がもうすぐボストン行きの列車に乗らなければいけないとわかっていたから、プラットフォームであんなに〇しくメアリーを抱きしめたんだ。
ＣＦＩＴは乗務員が航空機を完全にコントロールし、すべてが正常に作動しているにもかかわらず、地面に〇突する場合に起こるものである。",激,"激:violent;get excited;enraged;chafe;incite",Guess the hidden Kanji,Text
"人が言葉を〇す時というのは、何か後ろめたいことがある時だ。
水面から飛び立つ鳥は努めてあとを〇さぬようにする。
コップの水は〇ってる。",濁,"濁:voiced;uncleanness;wrong;nigori;impurity",Guess the hidden Kanji,Text
"〇縮ウランを粉末状の二酸化ウランに再転換し、原子炉燃料にする。
カレーライスにソースを加えると、より一層、味が〇くなる。
もしコーヒーが〇すぎれば、いくらかお湯を足して下さい。",濃,"濃:concentrated;thick;dark;undiluted",Guess the hidden Kanji,Text
"2010年のデンマークの今年の言葉は、「火山〇の雲」、「デンマークの周辺」、「ブブゼラ」、そして、「ウィキリークス」です。
彼らは長く〇色の通りのはずれのたいへん小さな家に住んでいました。
内部は白い石〇岩と贅沢に整えられた大理石で化粧張りされていた。",灰,"灰:ashes;puckery juice;cremate",Guess the hidden Kanji,Text
"戦争は地震や津波といった〇害とは違う。それは前触れもなくやって来たりはしない。
火事です。火事です。5階で火〇が発生しました。落ち着いて避難してください。
今朝のテレビで、あなたの地域で大火〇があったことを知り、驚いています。",災,"災:disaster;calamity;woe;curse;evil",Guess the hidden Kanji,Text
"我我の行〇を決するものは善でもなければ悪でもない。唯我我の好悪である。或は我我の快不快である。そうとしかわたしには考えられない。
時間というのは、あなたの人生の貨幣です。あなた自身が使うのです。あなたの〇だからといって他人に消費させてはいけません。
とある映画を文庫化した—いや、映画の〇に書かれたシナリオを小説として加筆修正し、日本語にローカライズしたものだ。",為,"為:do;change;make;benefit;welfare;be of use;reach to;try;practice;cost;serve as;good;advantage;as a result of",Guess the hidden Kanji,Text
"空気中には、大麻の強〇な臭いが漂っていた。
トムはメアリーに熱〇な推薦状を書いた。
戦争の早期終結が我々の熱〇な願いです。",烈,"烈:ardent;violent;vehement;furious;severe;extreme",Guess the hidden Kanji,Text
"鍋にごま油を中火で熱し、にんにく、鶏肉を入れて炒め、色が変わったら中華スープと白菜を入れて〇る。
「くたくたに〇た野菜って、おいしいよね」「まあね。でも私はシャキシャキの生野菜の方が好きかな」
お父さん、カンニングしたトム、連れてきたよ。あとは、〇るなり焼くなり好きにしてください。",煮,"煮:boil;cook",Guess the hidden Kanji,Text
"同様に、禁〇する最大の理由はたいてい、短期的な利点（例えば、以前より健康で魅力的になった気がするということなど）なのである。
トムは〇草に火をつけようとマッチを擦ったが、マッチが湿気っていて、何回擦っても火はつかなかった。
ある研究の報告によれば、間接喫〇の結果、53,000人のアメリカ人が毎年死亡しているそうだ。",煙,"煙:smoke",Guess the hidden Kanji,Text
"「一番好きな四字〇語は、何ですか？好きな理由も教えてください」「『四字〇語』です。理由は、他の四字〇語が分からないからです」
国際情勢が、きわめて緊迫してきたので、慎重に扱うには〇練した外交官が必要になろう。
彼女が〇睡しているのを確かめて、彼はこっそり部屋を抜け出して行った。",熟,"熟:mellow;ripen;mature;acquire skill",Guess the hidden Kanji,Text
"ろうそくの両端を〇やすことは、極めて簡単にろうそくを溶かすことになる - 美女を両脇に抱え込んだプレイボーイのように。
焚書が行なわれるところにおいては、いずれ人間もまた〇やされるであろう。
爆発が起こった。あっと言う間に、その飛行機は〇え上がり、墜落した。",燃,"燃:burn;blaze;glow",Guess the hidden Kanji,Text
"中国人の〇買い現象は、日本が相対的に貧しくなっているということではないのか、とその記事は分析していた。
セントヘレンズ山が〇発したのは、ほとんど１０年前、つまり１９８０年の５月８日のことであった。
大津波による災害のせいで核融合炉は損害をこうむり、原子力発電所が〇発を受けてしまった。",爆,"爆:bomb;burst open;pop;split",Guess the hidden Kanji,Text
