Question,Answer,Comment,Instruction,Render As
"初恋というものは、〇進的なものである。
〇く、私は何が起きたのか分かった。
〇く目が覚めました。",漸,"漸:steadily;gradually advancing;finally;barely",Guess the hidden Kanji,Text
"ロッククライミングも、海で深く〇ることもしたし、インドネシアの熱帯雨林で眠ったこともある。
従業員の提案や懸念事項に注意深く耳を傾けることは、〇在的な危機を回避するのに役立つ。
もし臓器の販売を合法化したら、〇在的な健康問題が生じるかも知れません。",潜,"潜:submerge;conceal;hide;lower (voice);hush",Guess the hidden Kanji,Text
"「愛にお金は関係ないよね？」「そうか？お金が全てとは思わないけど、お金があると愛は〇うよ」「現実的ね」「君が非現実的過ぎるんだよ」
中央銀行は主にその他の銀行及び政府と業務を行い、利〇をあげることの他に国民経済の利益になる広い責任を負う銀行である。
遠く離れたところにある水は、あなたの急な喉の渇きを〇してはくれません。",潤,"潤:wet;be watered;profit by;receive benefits;favor;charm;steep",Guess the hidden Kanji,Text
"お茶は仕事をスムーズに運ばせるための〇〇油のようなもの。
コミュニケーションは組織の〇〇油だと思います。
大会が〇〇に運営されます。",潤滑,"潤:wet;be watered;profit by;receive benefits;favor;charm;steep
滑:slippery;slide;slip;fail exam",Guess the hidden Kanji,Text
"国産品のように見えて、実は外国産という食品が、氾〇している。
川が氾〇して広い地域が水浸しになった。
この川は雪解けの後氾〇することがある。",濫,"濫:excessive;overflow;spread out",Guess the hidden Kanji,Text
"トムはしばらく服の洗〇をしていなかったので、なんとか着られる程度にきれいなのがないかと思い、汚れた服の山をかき分けて探した。
この洗〇機は発表時にはエポックメイキングな商品と目されたが、後発の新技術によってすっかりかすんでしまった。
課長の奥さん、今旅行中なんだって。それで、鬼のいぬ間の洗〇とばかり、毎日飲み歩いているんだ。",濯,"濯:laundry;wash;pour on;rinse",Guess the hidden Kanji,Text
"洗〇するのはいいんだけど、洗〇物をたたむのが〇なんだ。
洗〇をすることは構わないのだが、服を畳むことが〇いだ。
私は掃除や洗〇をするのが〇です。",濯嫌,"濯:laundry;wash;pour on;rinse
嫌:dislike;detest;hate",Guess the hidden Kanji,Text
"三人の帰還軍人が〇戸内海沿岸のある小さな町のはずれに一軒の家を借りて共同生活をしている。
次第にふけてゆくおぼろ夜に、沈黙の人二人を載せた高〇舟は、黒い水の面をすべって行った。
人生沈む〇あれば浮かぶ〇あるわけだから、あまりくよくよしないように。",瀬,"瀬:rapids;current;torrent;shallows;shoal",Guess the hidden Kanji,Text
"ハワイってさ、暖〇つきの家が多いじゃない？あっちも朝夕は冷えるから、寒がりの人は暖〇を焚くんだ。
大津波による災害のせいで核融合〇は損害をこうむり、原子力発電所が爆発を受けてしまった。
原子力発電所の１号機で、原子〇内の燃料の溶融が進んでいる可能性が高い、と発表された。",炉,"炉:hearth;furnace;kiln;reactor",Guess the hidden Kanji,Text
"お米をお鍋で〇く時は、「始めちょろちょろ、中ぱっぱ、赤子泣いてもふた取るな」って覚えておくといいよ。美味しく〇けるよ。
私は、新居へ移ると共に、私の部屋へ引っ込んで、自分で〇事できるだけの道具ーー土釜、土鍋、七輪の類をととのえた。
日本にいたときは、お米を〇く専用の「〇飯器」っていう機械を使っていたから、鍋で〇くのには慣れてないの。",炊,"炊:cook;boil",Guess the hidden Kanji,Text
"のどの手術は彼の肺〇の回復には役だったが、手術の結果、彼の声は出なくなってしまった。
私たちは、爆発の音を聞き、その家が急に〇に包まれるのを見た。
４年ほど前にアキレス腱が痛くなりアキレス腱〇といわれました。",炎,"炎:inflammation;flame;blaze",Guess the hidden Kanji,Text
"どんなに焦っても〇務的な仕事がどんどん溜まってきて追いつかない。
〇民はまるで羊のように独裁者の後ろにしたがった。
〇民の身から、ジョンは世界的な名声を勝ち取った。",庶,"庶:commoner;all;bastard",Guess the hidden Kanji,Text
"アマゾンから「アカウントへの不正なアクセスがありました」ってメールが来て〇ったんだけど、よくよく考えると、アマゾンにアカウント持ってないんだよね。
しかし、ほとんどの研究はエメットの理論がコンピューター・グラフィックに与えた影響については〇点を当てていない。
電車に乗り遅れた時は遅刻するんじゃないかと〇ったけど、なんとかぎりぎりセーフで間にあったよ！",焦,"焦:char;hurry;impatient;irritate;burn;scorch;singe",Guess the hidden Kanji,Text
"〇位があるから、貴族だというわけにはいかないんだぜ。〇位が無くても、天〇というものを持っている立派な貴族のひともあるし、おれたちのように〇位だけは持っていても、貴族どころか、賤民にちかいのもいる。
これは、あの殺人的な公〇に復讐しようという彼の願いを強めただけだ。
フランクス陸軍大将がナイト〇位の名誉称号を授かりました。",爵,"爵:baron;peerage;court rank",Guess the hidden Kanji,Text
"農業科学の発達のおかげで、世界の食料生産はなんとか人口増加に遅れずに済んだ。ただし未来を〇〇にしてである。
〇〇を楽しみと見なせることは、他人を思いやり思いやることのできる人で、永遠に楽しく、有意義に生きられる。
経験というものは、大きな〇〇を払って得た場合は、決して忘れてしまうことはないものだ。",犠牲,"犠:sacrifice
牲:animal sacrifice;offering",Guess the hidden Kanji,Text
"いけすかないボスだけど、仕事の悩みを相談したら案外、窮鳥懐に入れば〇師も殺さず、てなことになるかもね。
市内の川に禁〇区があって、カモ類を見るならそこがいいです。
ウィリーは誤って父親の〇銃を発砲し、壁に穴を開けた。",猟,"猟:game-hunting;shooting;game;bag",Guess the hidden Kanji,Text
"「ゆみ先輩って、今日はどうしてお休みなんですか？」「あっ、〇が家出したらしいよ」「えっ？それって、ＯＫなんですか？」「ＯＫだよ。彼女の有休だから。彼女にお願いしようと思ってた資料があるんだけど、今日中によろしくね」「はい」
私の孫は子〇を飼っています。その〇の毛並みは白と黒で瞳はグリーンがかっています。孫はその〇と遊ぶのが大好きで、ヴィヴィと呼んでいます。ヴィヴィは綺麗な〇で、私たちのペットです。
私の孫息子は〇を飼っている。その〇は白と黒の被毛を持ち緑がかった瞳をしている。孫はその〇と遊ぶのが大好きで、その〇をビビと名づけた。ビビは美しい。それは私たちのペットである。",猫,"猫:cat",Guess the hidden Kanji,Text
"黒い小〇がぴょんぴょんと水溜をさけて、隣の生〇の下をくぐった。
〇が〇根の下を腹ばいになって進む。
〇は生け〇を通り抜けた。",猫垣,"猫:cat
垣:hedge;fence;wall",Guess the hidden Kanji,Text
"太った白い〇が〇に座って、眠そうな目で二人を見ていました。
白い太った〇が〇の上に座って、彼を疲れた目で見た。
〇が颯爽と〇をよじ登った。",猫塀,"猫:cat
塀:fence;wall;(kokuji)",Guess the hidden Kanji,Text
"〇が生理的に水を〇うと言う現象は、水に対して自然に〇悪感を感じると言う事。
〇が生理的に水を〇うと言う意味は、水に対する〇の自然な反応だ。
その〇は魚が好きなんだけど、足が濡れるのが〇なのよ。",猫嫌,"猫:cat
嫌:dislike;detest;hate",Guess the hidden Kanji,Text
"「昨夜、〇の鳴き声がうるさくて寝れなかったよ」「一〇一〇。私も、目が覚めたよ」「隣のおっちゃん、我慢できなかったんだろうね。『うるさい！』って叫んだから、〇は逃げってったんだけど、今度はその声にびっくりして寝れなくなってさ、参ったよ」
その少年たちはかわいい〇と一〇に２人きりで暮らしていた。",猫緒,"猫:cat
緒:thong;beginning;inception;end;cord;strap;mental or emotional state",Guess the hidden Kanji,Text
"だれがその〇に〇をつけられるか。
問題は誰が〇に〇をつけるかだ。
誰が〇の首に〇をつけるか。",猫鈴,"猫:cat
鈴:small bell;buzzer",Guess the hidden Kanji,Text
"日本語をどのように処理するかという点に加えて、さらに学ぶために、日本語の処理に関する、もしくは日本語で書かれた参考文〇を幅広く紹介しています。
彼が平等を勝ち取るための運動に〇身していた期間に、いくつかの新しい法律が議会を通過していた。
真のパートナーシップと真の進歩のためには、たゆみない努力と絶え間ない〇身が必要だ。",献,"献:offering;counter for drinks;present;offer",Guess the hidden Kanji,Text
"事態は一刻の〇予も許さない。
一刻の〇予も許されなかった。
期限までの〇予はありません。",猶,"猶:furthermore;still;yet",Guess the hidden Kanji,Text
"山から里の方へ遊びにいった〇が一本の赤い蝋燭を拾いました。赤い蝋燭は沢山あるものではありません。それで〇は赤い蝋燭を花火だと思い込んでしまいました。〇は拾った赤い蝋燭を大事に山へ持って帰りました。
「お前の彼女、類人〇で言うと何に似てる？」「何ちゅう質問だ・・・。うーん・・・オランウータンかな」
あの犬〇の仲だったトムとメアリーが結婚するなんて、もうびっくり仰天だよ。",猿,"猿:monkey",Guess the hidden Kanji,Text
"その法律には今後フットボールをしてはならず、そしてこの法律を破ったものはだれであれ投〇されると書かれていました。
しかし城にたどりつくなり、近衛兵を率いた人によって、わたしはこの牢〇に勾引されてしまった。
結婚生活は夫婦仲が良ければ天国であり、夫婦仲が悪ければこの世の地〇である。",獄,"獄:prison;jail",Guess the hidden Kanji,Text
"地〇はもぬけの空だ。すべての悪〇はここ地上に来ているから。
地〇は空っぽだ、悪〇はみんなここにいる。
地〇は空で、すべての悪〇はここにいる。",獄魔,"獄:prison;jail
魔:witch;demon;evil spirit",Guess the hidden Kanji,Text
"修道士のように頭巾をかぶった雲は、ポツリポツリと落ちる雨を数〇のようにつまぐっている。
母は嫁入り道具の一つとして、真っ白な真〇のネックレスを持たせてくれました。
妻を元気付けようとして、トムは美しい真〇のネックレスを買ってやった。",珠,"珠:pearl;gem;jewel",Guess the hidden Kanji,Text
"お〇の魅力を分かってもらえて嬉しいです。ありがとう。
彼女は〇を弾くことがとても好きだ。
〇の魅力を知ってもらえて良かった。",琴,"琴:harp;koto",Guess the hidden Kanji,Text
"ヌテラは日本のなかでなじみが薄いが、アメリカやヨーロッパなどでは人気のあるスプレッドであり、スーパーマーケットや食料品店には、大小さまざまなサイズの〇が並んでいる光景が見られる。
黄道十二星座は次の通りです：牡羊座・牡牛座・双子座・蟹座・獅子座・乙女座・天秤座・蠍座・射手座・山羊座・水〇座・魚座。
メアリーがうっかり落として割ってしまった花〇は、トムのひいおばあさんのものでした。それは家宝でした。",瓶,"瓶:bottle;vial;jar;jug;vat;urn",Guess the hidden Kanji,Text
"ほ乳〇を煮〇消毒しなさい。
哺乳〇は煮〇消毒すること。",瓶沸,"沸:seethe;boil;ferment;uproar;breed
瓶:bottle;vial;jar;jug;vat;urn",Guess the hidden Kanji,Text
"一体、友情といふものは、それ自身〇だ曖昧なもので、同性間の友情でさへ、様々な動機によつて、様々な形態を取るものである。
一体、友情というものは、それ自身〇だ曖昧なもので、同性間の友情でさえ、様々な動機によって、様々な形態を取るものである。
授賞理由として、国際外交の推進や各国国民の間の協力関係強化に〇大な努力を示していると評価した。",甚,"甚:tremendously;very;great;exceedingly",Guess the hidden Kanji,Text
"最近ずっと、このお店に通ってます。雰囲気や客層も良いし、何より落ち着くの。ところで、あなたってここで何年働いてるの？ここで働いてて遣り〇斐を感じる？
この間投稿した記事がやっと雑誌に載ったんだよ。頑張って出し続けた〇斐があったよ。
結婚するまでの腰かけ仕事のつもりだったのに、早15年。今や、仕事が生き〇斐です。",甲,"甲:armor;high (voice);A grade;first class;former;instep;carapace",Guess the hidden Kanji,Text
"愛は百人を愛すれば百分されるような量的なものではない。〇を愛しているから、〇を愛されないというのは真の愛ではない。
「どっちの訳がいいと思う？」「どっちも自然な訳で、〇〇つけがたいね」
〇を除いて〇ではない。",甲乙,"乙:the latter;duplicate;strange;witty;fishhook radical (no. 5)
甲:armor;high (voice);A grade;first class;former;instep;carapace",Guess the hidden Kanji,Text
"国王ヘンリー８世は、ロンドンからさほど遠くないテムズ川河〇にある自分の宮殿ハンプトンコートにテニスコートを持っていた。
私たちは、湖〇に佇むホテル、「レイクサイド・ホテル」に泊まる予定だ。
英国の首都ロンドンはテムズ川の河〇にある。",畔,"畔:paddy ridge;levee",Guess the hidden Kanji,Text
"星空を見上げると、音もしないで何匹も蝙蝠が飛んでいる。その姿は見えないが、瞬間瞬間光を消す星の工合から、気味の悪い〇類の飛んでいるのが感じられるのである。
放牧できる駱駝や驢馬と違って飼育が難しく一般家庭で飼うことの少ない高級な家〇でした。
中米では森林が家〇の牧場に取って代わられている。",畜,"畜:livestock;domestic fowl and animals",Guess the hidden Kanji,Text
"飢饉のために、家〇が〇死した。
家〇が〇死した。",畜餓,"畜:livestock;domestic fowl and animals
餓:starve;hungry;thirst",Guess the hidden Kanji,Text
"「今日はタトエバが過〇ってるね。天気がすごくいいせいかな」とトムが言うと、「そんなわけないじゃん」とメアリーは答えた。「天気なんて場所によって全然違うんだよ」
教養のある、一般のアメリカ人はもはや理解しあえる素養を共有していないという事実が、彼らが効果的に意志〇通できない主な理由なのである。
下戸だから、飲みに誘われても行くのに気が引けちゃうんだ。のん兵衛の中だと〇外感しかないじゃん。",疎,"疎:alienate;rough;neglect;shun;sparse;penetrate",Guess the hidden Kanji,Text
"この地域社会に住む一人一人は、健康な人間が持つ免〇機構の細胞のようなものだ。
これらの対策は、その〇病の感染拡大を防止することができます。
その〇病で現在までに１００人もの人が亡くなった。",疫,"疫:epidemic",Guess the hidden Kanji,Text
"女性有職者における自殺の原因・動機は、うつ病などの神経〇患の比率が非常に高く、全体の約４割にも及ぶと言われている。
抗生物質がウイルス性〇患に対して効果がないということはあまり知られていない。
遺伝子解析は癌やその他の〇患の可能性を予測するのに役立てることができます。",疾,"疾:rapidly",Guess the hidden Kanji,Text
"暑い中、ランニングをしてたら、急に暑さを感じなくなってきたんだけど、気温は変わってなかったんだ。後でコーチに指摘されて分かったんだけどね、実はそれは熱中〇の初期〇状だったんだよ。
私はテレビ番組のために会った医者にギクリとさせられた。彼は、今アレルギーの〇状がないからといって気楽に構えていてはいけないと警告したのだ。
薬を飲み始めると、すぐに痛みなどの〇状はとれてきますが、すぐに潰瘍がなおるわけではありません。",症,"症:symptoms;illness",Guess the hidden Kanji,Text
"生化学的には、熱烈な恋愛と強迫神経〇の疾〇とは区別できないようだ。
パリ〇候群というくだらない精神疾〇がある。
私の祖母は骨粗鬆〇を〇っている。",症患,"症:symptoms;illness
患:afflicted;disease;suffer from;be ill",Guess the hidden Kanji,Text
"その結果、５月下旬に不安神経〇や不眠〇と〇断された。
〇状が悪くなったら医者に〇てもらった方がいいよ。",症診,"症:symptoms;illness
診:checkup;seeing;diagnose;examine",Guess the hidden Kanji,Text
"〇痕も笑窪。
〇痕も靨。",痘,"痘:pox;smallpox",Guess the hidden Kanji,Text
"今ではみんな天然〇には〇疫になっている。
私は天然〇に〇疫になっている。
私は天然〇に〇疫があります。",痘免,"免:excuse;dismissal
痘:pox;smallpox",Guess the hidden Kanji,Text
"難しい食事療法から、下〇の世話まで、二十四時間介護の日々が続いた。
放射線を大量に浴びたら、すぐに嘔吐と下〇が始まります。
海外に行くと必ず、時差ぼけと下〇に悩まされる。",痢,"痢:diarrhea",Guess the hidden Kanji,Text
"電車の中で目の前におっぱいが見えても触ってはいけません。触ると〇漢として通報され，逮捕されるからです。
デジカメの使い方もわからないなんて、どんだけ機械音〇なんだよ。シャッター押せばいいだけだろ。
最近〇漢が多発しています。できるだけ明るく人通りの多い道を選んで歩きましょう。",痴,"痴:stupid;foolish",Guess the hidden Kanji,Text
"彼女、あれだけ吐き気と頭痛があったのに、一晩寝たら治っちゃったんだって。半端ない自然治〇力の持ち主だよね。
王を得た麒麟もまた寿命を持たない生き物だが、この病ばかりは治〇の方法がない。
最初辛かったけど、花や園芸が好きだったから、失意が〇やされないこともない。",癒,"癒:healing;cure;quench (thirst);wreak",Guess the hidden Kanji,Text
"僕には、食べすぎる〇があるんで、ちょっと肥満なんだ。それで、体重を減らすために、同じ経験のあるパパが僕にダイエットを始めさせたんだ。このダイエットでは、パパも僕も朝ご飯を食べない。最初はやっぱり難しかったけどでも頑張ったら慣れて、ちゃんとできる。
「母さん、出かけてくる」「どこ行くの？」「大学？」「今、春休みだよね？何しに行くの？」「サークル？」「そんなおしゃれして？」「いいじゃんかぁ、どこでも」「いいけど。後ろ、寝〇ついてるわよ」「まじかぁ」
Ａ ｓｐｏｔ ｏｆ ｓｈｕｔ－ｅｙｅ は、また猫のいねむりともいわれている。猫は１度に２～３分しか寝ない〇があるからだ。",癖,"癖:mannerism;habit;vice;trait;fault;kink",Guess the hidden Kanji,Text
"恋で〇目になっていようとも自分の人生を破滅させる方向に突き進むな。
その〇目のピアニストが奏でる曲は、私の心にずっしりと響いた。
愛は〇目であるが、嫉妬は存在しないものまで見せることがある。",盲,"盲:blind;blind man;ignoramus",Guess the hidden Kanji,Text
"ぽかんと花を〇めながら、人間も、本当によいところがある、と思った。花の美しさを見つけたのは、人間だし、花を愛するのも人間だもの。
私が信号機だったら、あなたが側を通るたびに赤くなっちゃうから、あなたのこともう少し〇めていられるのにな。
いわゆる高層マンションに住んではいるものの、2階の部屋なのであまり〇望は良くない。",眺,"眺:stare;watch;look at;see;scrutinize",Guess the hidden Kanji,Text
"「トム地震のとき起きてた？」「え、地震あったの？」「うん、1時半すぎ。けっこう大きな揺れだったよ」「まじか。普通に爆〇してたわ」
ご存知のとおり、私は〇眠の問題を抱えていますので、昨日の夜は３回も目覚めてしまいました。 おかげで、今朝は眠かったです。
トムさんは背の低い人は背の高い人より長く〇眠をとらなければならないとどこかの読み物で読みました。",睡,"睡:drowsy;sleep;die",Guess the hidden Kanji,Text
"トムは〇眠時無呼吸〇候群です。
〇眠の問題は不眠〇と言います。",睡症,"症:symptoms;illness
睡:drowsy;sleep;die",Guess the hidden Kanji,Text
"前者がインディペンデント映画で注目されたのに対して、後者は音楽番組のディレクターから映画監〇に転身したという経歴を持つ。
アニメーション監〇の今敏さんが２０１０年８月２４日、膵臓がんのため４７歳の誕生日を前にして死去した。
４８歳の川勝良一監〇はことし６月に福岡を引き継いだが、４６歳の松田監〇とは因縁浅からぬ関係だ。",督,"督:coach;command;urge;lead;supervise",Guess the hidden Kanji,Text
"歯並びがガタガタで格好悪いから、〇正しようと思う。
歯並びがガタガタだから、〇正治療することにしたの。
強い乱視はコンタクトレンズのほうが〇正できます。",矯,"矯:rectify;straighten;correct;reform;cure;control;pretend;falsify",Guess the hidden Kanji,Text
"大衆は子供のようなので、中に何が入っているかを見る為には、何でもかでも粉〇せずにはおかぬ。
調べを進めるうちに、頭蓋骨が、何か重い一撃を受けて打ち〇かれているのが明らかになった。
ピックは硬い地表を〇くために用いられる長い取っ手の道具だ。",砕,"砕:smash;break;crush;familiar;popular",Guess the hidden Kanji,Text
"〇酸は、緑礬油として中世の錬金術師達に既に知られていた。
〇酸は、吸湿性の液体、即ち水分を吸収する液体である。
〇酸は古くは「緑礬油」と呼ばれていた。",硫,"硫:sulphur",Guess the hidden Kanji,Text
"だが私たちが無礼のないように、湖に行って，つり針を投げ，最初に釣れた魚を取りなさい。その口を開くと，４ドラクマ〇貨を見つけるだろう。それを取って，わたしとあなたの税として彼らに与えなさい。
そして、とりわ、この国の再建に加わるように尋ねよう、221年間アメリカにおいて行われたきた唯一の方法-〇くなった手で一つずつブロックを積み上げ、レンガを積み上げるように。
模範的な人は樹の美徳を真似るべきである。育てば育つほど、綺麗で柔らかくなるが、内面的には〇くて強くなるであろう。",硬,"硬:stiff;hard",Guess the hidden Kanji,Text
"プロの囲〇棋士になるには、どうすればいいですか？
おじいちゃんね、最近囲〇クラブに通い始めたのよ。
いつの頃からか、父は囲〇をかじるようになった。",碁,"碁:Go",Guess the hidden Kanji,Text
"〇を打つことが私の〇一の楽しみだ。
〇を打つのが私の〇一の娯楽だ。",碁唯,"唯:solely;only;merely;simply
碁:Go",Guess the hidden Kanji,Text
"その高潔な愛国者に敬意を表して、巨大な記念〇が建てられた。
故人を記念する記念〇を建設するために基金を開始した。
記念〇の一番上で禎子が頭の上に金の鶴をかざしている。",碑,"碑:tombstone;monument",Guess the hidden Kanji,Text
"知人が「女子高出身の子って女を見る目が厳しそうで怖い」と言っていた。もちろん個人差はあるけど、異性に媚びることなく同性だらけの環境で育ったからこそ、女を見る目が〇かれてしまうのかも。
「身長があと10cm高かったら、窓のガラス〇きが楽なんだけどな」「ないものねだりしても仕方ないよ。椅子持ってきてあげたよ」
それを乗り越えてこそ確かな信念となるのでしょうし、何事も〇かれて実力となるのではないでしょうか。",磨,"磨:grind;polish;scour;improve;brush (teeth)",Guess the hidden Kanji,Text
"彼らの結婚生活は暗〇に乗り上げ、近く離婚届を出すらしい。
国会はその法案をめぐって暗〇に乗り上げてしまいました。
船は暗〇に乗り上げて難破した。",礁,"礁:reef;sunken rock",Guess the hidden Kanji,Text
"そしてこの国の次のファーストレディ、ミシェル・オバマ。彼女が絶え間なく私を支えてくれなければ、16年前からずっと最高の親友でいてくれた彼女が、〇となって家族を支えてくれた彼女が、私にとって最愛の彼女がいなければ、私は今夜ここに立っていません。
普通科目の他に機械についての基〇的な事柄を学習し、各種の機械の使用法や技術を身につける実習などを行います。
大抵の学芸は、最初に基〇をしっかりやっておかないと、その先スムーズに身に付けることができません。",礎,"礎:cornerstone;foundation stone",Guess the hidden Kanji,Text
"例えば、中国の公共交通は疑いようもなくイギリスのそれより優れているが、イギリスの公共福〇は中国のそれより優れているかもしれない。
彼女は精神保健福〇士を目指していて、大学では特に精神障害者のインテグレーションについて勉強している。
世界一の高齢化社会にあって、老人福〇は早急に解決しなければならない課題だ。",祉,"祉:welfare;happiness",Guess the hidden Kanji,Text
"問題となっている決定要因は、この社会福〇計画が移民の流入を〇進するかどうかということである。
政府は公共福〇を〇進するべきである。",祉促,"促:stimulate;urge;press;demand;incite
祉:welfare;happiness",Guess the hidden Kanji,Text
"特に約２０年前から、高福〇政策が経済的破綻につながったとされる北〇諸国が示すように、福〇の充実と国際競争力維持の両立は困難なものであると言える。
日本の福〇も北〇に負けてないよ。",祉欧,"欧:Europe
祉:welfare;happiness",Guess the hidden Kanji,Text
"バレンシアはスペイン第3の都市で、パエリア発〇の地としても知られている。
相次ぐ不〇事にも関わらず、警察はオメオメ違反切符を切っている。
トムはその不〇事に関わってなかったと思うんだけど。",祥,"祥:auspicious;happiness;blessedness;good omen;good fortune",Guess the hidden Kanji,Text
"仏心宗と呼ばれるのは、〇宗が文字や経典をたよらずに、仏の心を師匠から弟子へと直接伝えていくことを根本宗旨としているからです。
鎌倉時代に〇宗とともに中国からもたらされたのが水墨画です。
私は京都へ行くと必ず南〇寺を訪れる。",禅,"禅:Zen;silent meditation",Guess the hidden Kanji,Text
"たとひわれ死のかげの谷をあゆむとも〇害をおそれじ、なんぢ我とともに在せばなり。なんぢの笞なんぢの杖われを慰む。
あなたには〇の前兆である壁上の書きものが読めるかもしれないが、私にはちんぷんかんぷんだ。
政治家たちは「口は〇のもと」という言葉を知らないのだろうか。",禍,"禍:calamity;misfortune;evil;curse",Guess the hidden Kanji,Text
"自分が集めた事実をもとにして、科学者は、その事実に意味と〇序と価値を与える論理の模様すなわち理論を織りあげるのである。
集団生活を営む動物は全て、情報を交換したり〇序ある集団を維持するため何らかの伝達方法を持っている。
社会の〇序は自然から生じたものではない。社会の〇序は慣習の上に基礎付けられている。",秩,"秩:regularity;salary;order",Guess the hidden Kanji,Text
"小さいころは、自分が死ねば世界は消えると思っていた。幼〇な妄想！自分はいないのに世界が続くのは許せなかった。
よっくんのおとうさんね、幼〇園の若い先生とかけおちしたらしいわよ。
幼〇園のころからの幼なじみだから、何から何まで知り尽くしている。",稚,"稚:immature;young",Guess the hidden Kanji,Text
"私の聞いたところによれば、英語は金を〇ぐために、フランス語は愛を交わすために、スペイン語は神に祈るために必要だという。
トムはメアリーがいくら〇いでいるか知っているつもりでいるが、メアリーはトムが考えるよりはるかにたくさん〇いでいる。
似たところでは、募金活動に従事する学生が自らで〇いだ金を殆ど募金しようとしないことが挙げられる。",稼,"稼:earnings;work;earn money",Guess the hidden Kanji,Text
"彼は金を〇ごうと一生〇命働いたが結局は失敗だった。
彼は金をたくさん〇ぐために一生〇命働いた。",稼懸,"懸:state of suspension;hang;depend;consult;distant;far apart
稼:earnings;work;earn money",Guess the hidden Kanji,Text
"〇木を台木に差し込む際、形成層を重ね合わせるようにします。
果樹栽培者がリンゴの接ぎ〇を台木に接ぎ木しました。
私が美〇を訪ねたとき、彼女は居間にいた。",穂,"穂:ear;ear (grain);head;crest (wave)",Guess the hidden Kanji,Text
"若きマーテインは、ジョージア州アトランタで、比較的平〇な子供時代を過ごした。
人生の危機を無事、通り抜けてはじめて、平〇な時期を迎えることができる。
結婚して不幸になるより、独身で平〇無事に暮らした方がいい。",穏,"穏:calm;quiet;moderation",Guess the hidden Kanji,Text
"気候の違いのため、同種の穀物が国の北部、東部においては収〇されていない。
このくらいの収〇量では、そこの経済を支えるのに十分ではありません。
収〇高が少なかったため、小麦の値段が、ここ６か月で値上がりした。",穫,"穫:harvest;reap",Guess the hidden Kanji,Text
"出典を明示しない引用は引用ではなく剽〇です。
あの物乞いが〇盗犯であることが判明した。
目撃者は警察の面通しで〇盗犯を特定した。",窃,"窃:stealth;steal;secret;private;hushed",Guess the hidden Kanji,Text
"注意！〇息する危険があります。これらのバックは乳幼児の近くに放置しないでください。
小さな子どもは、たった５ｃｍの深さの水で溺れ〇息してしまう可能性があります。
もちを食べている時にのどに詰まらせて〇息死する老人がたくさんいる。",窒,"窒:plug up;obstruct",Guess the hidden Kanji,Text
"人間楽ばかりしてるとダメになる。たまには、自分で自分の首をしめるくらい〇地に追い込むのもありだと思う。
我々は彼らの店は失敗だと思っていたが、今や〇地を脱して、商売を拡張するまでになっている。
大統領は国民に貧〇や病気との戦いで団結するように呼びかけた。",窮,"窮:hard up;destitute;suffer;perplexed;cornered",Guess the hidden Kanji,Text
"あいつ追いつめられたら何するか分からないぞ。〇鼠〇を噛むってこともあるからな。気を付けるに越したことはない。
「そんなに舐められた相手じゃないけどなぁ・・・」「そうだよ、〇鼠〇を噛むって言うじゃないか」
〇鼠〇を噛む。",窮猫,"猫:cat
窮:hard up;destitute;suffer;perplexed;cornered",Guess the hidden Kanji,Text
"〇崎が私たちのアパートを焼き払ったので、〇崎に対する私の主人の憎しみは一層ひどくなりました。
いろいろな説はあるものの、恐〇がなぜ突然絶滅してしまったのかはまだ謎のままである。
あの影はまるで、長い首と歯の無い大顎を持った、巨大な恐〇のように見えた。",竜,"竜:dragon;imperial",Guess the hidden Kanji,Text
"私たちのことについての、あなたの激しい口調は私たちの親しい関係に終止〇を打ってしまったようにみえる。
文を書くときには、ふつう大文字で始め、ピリオド（.）、または感嘆〇（!）、疑問〇（?）、で終わる。
それは、アンソニー卿の８０歳の誕生日でのコンサートであり、みんな切〇を手に入れたがっていました。",符,"符:mark;tally;charm;token;sign",Guess the hidden Kanji,Text
"返事が欲しい時は、宛先を記載した封〇に切手を貼って同封してください。
ちょっと大きいけど、この封〇でいいや。大は小を兼ねるって言うし。
返信が必要な場合は、返信用封〇に切手を貼って同封してください。",筒,"筒:tube;gun barrel;sleeve;cylinder;pipe",Guess the hidden Kanji,Text
"看護婦は、患者が危〇状態なので、病室に入らないようにと私たちに言った。
首相は危〇だとささやかれている。
病気の少年は危〇状態だ。",篤,"篤:fervent;kind;cordial;serious;deliberate",Guess the hidden Kanji,Text
"「何してるの？」「家計〇をね。うちの家計カチカチだから、こういう所からちゃんとしないと」
長年の練習のおかげで、私は簡単に〇記ができるようになった。
私たちの先生は、たびたび名〇にある彼の名前を見落とした。",簿,"簿:register;record book",Guess the hidden Kanji,Text
"またプロジェクト・グーテンベルクでは、多くの書〇を様々なフォーマットで探すことができます。
明の一訓詁学者は、宋代典〇の一つにあげてある茶せんの形状を思い起こすに苦しんでいる。
これはおそらく戸〇上の出生年月日を調べた上で修正したのではないかと思います。",籍,"籍:enroll;domiciliary register;membership",Guess the hidden Kanji,Text
