Question,Answer,Comment,Instruction,Render as
"silent","無口,沈黙,静粛,込む,活動,黙る,黙とう,静か","無口 silent
沈黙 silent
静粛 silent
込む remain(silent,seated,)
活動 movie(during silent movie)
黙る silent
黙とう silent prayer
静か silent",Guess Vocab related to Keyword,Text
"statue","拝む,塚,偶像,像,福助,銅像,仏像,大仏","拝む reverence(statue Buddha)
塚 roadside stone statue
偶像 statue
像 statue
福助 large-headed dwarf statue,bringer good luck
銅像 bronze statue
仏像 statue Buddha;Buddhist statue
大仏 large statue Buddha(trad. least 4.8m)",Guess Vocab related to Keyword,Text
"strategy","略,作戦,駆け引き,兵,戦法,対策,戦略,解決策","略 strategy
作戦 strategy
駆け引き strategy
兵 strategy
戦法 strategy
対策 strategy
戦略 strategy
解決策 solution strategy",Guess Vocab related to Keyword,Text
"submission","提出,降伏,往生,発信,服従,投稿,発案,降参","提出 submission(application,report,)
降伏 submission
往生 submission
発信 submission
服従 submission
投稿 submission
発案 submission(bill)
降参 submission",Guess Vocab related to Keyword,Text
"supplement","補充,別冊,付録,加算,追加,補う,補足,補助","補充 supplement
別冊 supplement
付録 supplement
加算 supplement
追加 supplement
補う supplement
補足 supplement
補助 supplement",Guess Vocab related to Keyword,Text
"supposition","憶測,仮説,仮定,仮想,仮設,想定,想像,推量","憶測 supposition
仮説 supposition
仮定 supposition
仮想 supposition
仮設 supposition
想定 supposition
想像 supposition
推量 supposition",Guess Vocab related to Keyword,Text
"temperate","控える,温和,温帯,差し控える,控えめ,温暖,穏和,適度","控える temperate
温和 temperate
温帯 temperate zone
差し控える temperate
控えめ temperate
温暖 temperate
穏和 temperate
適度 temperate",Guess Vocab related to Keyword,Text
"tradition","故事,内規,伝説,伝統,伝承,築く,消える,型","故事 tradition
内規 tradition
伝説 tradition
伝統 tradition
伝承 tradition
築く establish(relationship,household,tradition,)
消える lost(tradition)
型 tradition",Guess Vocab related to Keyword,Text
"upright","引き起こす,直行,直ぐ,真っ直ぐ,涼しい,克明,引き起す,潔い","引き起こす pull upright
直行 upright conduct
直ぐ upright
真っ直ぐ upright
涼しい upright
克明 upright
引き起す pull upright
潔い upright",Guess Vocab related to Keyword,Text
"wine","洋酒,日本酒,寝かせる,寝かす,酒屋,弱い,に従って,辛口","洋酒 Western wine spirits
日本酒 sake(rice wine)
寝かせる lay(wine)
寝かす lay(wine)
酒屋 wine shop
弱い weak(wine)
に従って X,then Y(we age we gain wisdom,wine matures b
辛口 dry taste(sake,wine)",Guess Vocab related to Keyword,Text
"accomplishment","完成,大成,達成,芸,快挙,成果,遂行","完成 accomplishment
大成 accomplishment
達成 accomplishment
芸 accomplishment
快挙 splendid accomplishment
成果 accomplishment
遂行 accomplishment",Guess Vocab related to Keyword,Text
"adherence","定着,遵守,沈着,固執,利益,順守,厳守","定着 adherence
遵守 adherence
沈着 adherence
固執 adherence
利益 grace(God,Buddha,,attained through rightful act
順守 adherence
厳守 rigid adherence",Guess Vocab related to Keyword,Text
"adhesion","接着,執着,付着,密着,粘着,癒着,融合","接着 adhesion
執着 adhesion
付着 adhesion
密着 close adhesion
粘着 adhesion
癒着 adhesion
融合 adhesion",Guess Vocab related to Keyword,Text
"admiration","感嘆,崇拝,称賛,感心,賞賛,観賞,憧れ","感嘆 admiration
崇拝 admiration
称賛 admiration
感心 admiration
賞賛 admiration
観賞 admiration
憧れ admiration",Guess Vocab related to Keyword,Text
"America","中南米,南米,全米,アメリカ合衆国,対米,欧米,米国","中南米 Central South America
南米 South America
全米 America
アメリカ合衆国 United States America
対米 America;toward America
欧米 Europe America
米国 (United States)America",Guess Vocab related to Keyword,Text
"apparatus","機器,信号機,道具,器具,器械,機械,装置","機器 apparatus
信号機 semaphore(apparatus)
道具 apparatus
器具 apparatus
器械 apparatus
機械 apparatus
装置 apparatus",Guess Vocab related to Keyword,Text
"atomic","被爆,原子核,原子力,原子炉,不可分,原水爆,原爆","被爆 exposed radiation(atomic blast)
原子核 atomic nucleus
原子力 atomic energy
原子炉 atomic reactor
不可分 atomic
原水爆 atomic hydrogen bombs
原爆 atomic bomb",Guess Vocab related to Keyword,Text
"bat","打球,振り切る,引っ掛ける,打数,打席,詰まる,瞬く","打球 hitting(ball bat,racket,golf club,)
振り切る swing completely(bat,club,)
引っ掛ける hit ball end bat
打数 times bat
打席 turn bat
詰まる hit ball near handle bat
瞬く bat",Guess Vocab related to Keyword,Text
"bathhouse","猿,風呂屋,呼び出し,風呂,脱衣所,浴場,銭湯","猿 bathhouse prostitute
風呂屋 public bathhouse;bathhouse proprietor
呼び出し box-shaped area containing clean water rinsin
風呂 bathhouse
脱衣所 changing room(bathhouse,swimming pool,)
浴場 bathhouse
銭湯 bathhouse",Guess Vocab related to Keyword,Text
"bathroom","お手洗い,便所,洗面所,風呂,浴場,風呂場,浴室","お手洗い bathroom
便所 bathroom
洗面所 bathroom
風呂 bathroom
浴場 bathroom
風呂場 bathroom
浴室 bathroom",Guess Vocab related to Keyword,Text
"bind","羽目,括る,縛る,打つ,掛ける,結ぶ,結う","羽目 bind
括る bind
縛る bind
打つ bind(criminal)
掛ける bind
結ぶ bind
結う bind",Guess Vocab related to Keyword,Text
"boil","沸く,煮込む,炊く,沸かす,煮詰める,吹き出物,煮る","沸く boil
煮込む boil well
炊く boil
沸かす boil
煮詰める boil
吹き出物 boil
煮る boil",Guess Vocab related to Keyword,Text
"boom","好景気,盛況,好況,景気,暴騰,団塊,頂点","好景気 boom
盛況 boom
好況 boom
景気 boom
暴騰 boom
団塊 baby boom generation(1947-1949)
頂点 peak(popularity,boom,)",Guess Vocab related to Keyword,Text
"bundle","束,丸め込む,束ねる,塊,括る,包み,包む","束 bundle
丸め込む bundle
束ねる bundle;tie bundle(straw,hair,bills,letters)
塊 bundle
括る bundle
包み bundle
包む bundle",Guess Vocab related to Keyword,Text
"captain","大佐,主将,大尉,実業家,船長,機長,頭","大佐 (navy)captain
主将 captain(team)
大尉 captain(Army,US Marine Corps,USAF)
実業家 captain industry
船長 ship's captain
機長 captain(aircraft)
頭 captain;captain",Guess Vocab related to Keyword,Text
"cave","凹む,引っ込む,奥,倒れる,洞,落ちる,空洞","凹む cave
引っ込む cave
奥 recesses(cave)
倒れる cave
洞 cave
落ちる cave
空洞 cave",Guess Vocab related to Keyword,Text
"chaos","内,混迷,乱れる,紛糾,混乱,無秩序,陥る","内 (secret,chaos,poverty,)
混迷 chaos
乱れる lapse chaos(due war,)
紛糾 chaos
混乱 chaos
無秩序 chaos
陥る fall(chaos,depression,dilemma,illness,)",Guess Vocab related to Keyword,Text
"chip","欠く,傷付ける,欠ける,傷,欠片,傷つける,破片","欠く chip
傷付ける chip
欠ける chip
傷 chip
欠片 chip
傷つける chip
破片 chip",Guess Vocab related to Keyword,Text
"circuit","一回り,回路,回線,短絡,帰還,基盤,遮断器","一回り circuit
回路 circuit(electric)
回線 circuit
短絡 short circuit
帰還 feedback(electronic circuit,biological,)
基盤 substrate(circuit board)
遮断器 circuit breaker",Guess Vocab related to Keyword,Text
"comic","落語家,漫才,川柳,劇画,落語,漫画,漫画家","落語家 comic story teller
漫才 comic dialogue
川柳 comic haiku
劇画 comic strip dramatic story
落語 comic story(told professional storyteller);trad
漫画 comic;comic strip;comic strip;comic
漫画家 comic book artist",Guess Vocab related to Keyword,Text
"commonplace","平凡,当たり前,当り前,月並み,常識的,月並,通俗的","平凡 commonplace
当たり前 commonplace
当り前 commonplace
月並み commonplace
常識的 commonplace
月並 commonplace
通俗的 commonplace",Guess Vocab related to Keyword,Text
"compound","核,混ぜ合わす,熟語,境内,化合物,構内,複利","核 ring(cyclic compound)
混ぜ合わす compound
熟語 kanji compound
境内 compound
化合物 compound
構内 compound
複利 compound interest",Guess Vocab related to Keyword,Text
"cram","押し込む,詰める,予備校,埋める,突っ込む,講師,塾","押し込む cram
詰める cram
予備校 cram
埋める cram
突っ込む cram
講師 tutor(cram)
塾 cram",Guess Vocab related to Keyword,Text
"curriculum","学習指導要領,略歴,教科,履歴書,科目,課程,課目","学習指導要領 government course(curriculum)guidelines
略歴 short curriculum vitae
教科 curriculum
履歴書 curriculum vitae
科目 curriculum
課程 curriculum
課目 curriculum",Guess Vocab related to Keyword,Text
"desert","荒野,捨てる,サハラ砂漠,砂漠,見捨てる,見限る,見放す","荒野 desert;desert
捨てる desert
サハラ砂漠 Sahara Desert
砂漠 desert
見捨てる desert
見限る desert
見放す desert",Guess Vocab related to Keyword,Text
"disguise","化ける,仮面,装う,覆面,覆う,偽装,変身","化ける disguise
仮面 disguise
装う disguise
覆面 disguise
覆う disguise
偽装 disguise
変身 disguise",Guess Vocab related to Keyword,Text
"disposal","整理,処理,処分,投棄,始末,売却,廃棄","整理 disposal
処理 disposal
処分 disposal
投棄 disposal
始末 disposal
売却 disposal sale
廃棄 disposal",Guess Vocab related to Keyword,Text
"efficiency","性能,効率,実効,能率,息切れ,高性能,実力","性能 efficiency
効率 efficiency
実効 efficiency
能率 efficiency
息切れ loss efficiency
高性能 efficiency
実力 efficiency",Guess Vocab related to Keyword,Text
"embodiment","具体,具象,塊,具体化,現われ,現れ,表れ","具体 embodiment
具象 embodiment
塊 embodiment(idea,quality,feeling)
具体化 embodiment
現われ embodiment
現れ embodiment
表れ embodiment",Guess Vocab related to Keyword,Text
"faithful","神妙,誠実,克明,下部,如実,厚い,忠実","神妙 faithful
誠実 faithful
克明 faithful
下部 good faithful servant
如実 faithful representation
厚い faithful
忠実 faithful;faithful",Guess Vocab related to Keyword,Text
"formula","方式,式,方程式,型,公式,製法,粉ミルク","方式 formula
式 formula
方程式 formula
型 formula
公式 formula(mathematical)
製法 formula
粉ミルク baby formula;formula;infant formula",Guess Vocab related to Keyword,Text
"fuel","燃費,核燃料,光熱費,使用済み,軽油,燃料,重油","燃費 fuel consumption
核燃料 nuclear fuel
光熱費 cost fuel lighting
使用済み spent(fuel,battery,)
軽油 diesel fuel
燃料 fuel
重油 fuel oil",Guess Vocab related to Keyword,Text
"glass","乾杯,擦る,ビー玉,ガラス張り,板ガラス,ガラス戸,板","乾杯 drinking glass dry
擦る frost(glass)
ビー玉 glass marble
ガラス張り fitting glass
板ガラス plate glass;sheet glass
ガラス戸 glass door
板 plate(glass)",Guess Vocab related to Keyword,Text
"harmful","障る,有害,感染,触る,害虫,薬害,弊害","障る harmful
有害 harmful
感染 infected(harmful ideas)
触る harmful
害虫 harmful insect
薬害 harmful side effects medicine drug
弊害 harmful effect;harmful influence",Guess Vocab related to Keyword,Text
"hypothesis","仮説,仮定,前提,逆,想定,裏,検定","仮説 hypothesis
仮定 hypothesis
前提 hypothesis
逆 converse(hypothesis,)
想定 hypothesis
裏 inverse(hypothesis,)
検定 hypothesis testing",Guess Vocab related to Keyword,Text
"ideology","乗換,理念,浸透,思想,乗り換え,乗り換える,乗換え","乗換 switch(another ideology,party,,method,)
理念 ideology
浸透 permeation(thought,ideology,culture,)
思想 ideology
乗り換え switch(another ideology,party,,method,)
乗り換える change(another ideology,party,company,)
乗換え switch(another ideology,party,,method,)",Guess Vocab related to Keyword,Text
"implement","掛ける,筆記用具,器具,器物,用具,道具,石器","掛ける use(device,implement,)
筆記用具 writing implement
器具 implement
器物 implement
用具 implement
道具 implement
石器 stone implement(stone age arrowheads)",Guess Vocab related to Keyword,Text
"insect","声,害虫,昆虫,横ばい,捕る,虫,虫除け","声 chirping(insect)
害虫 noxious insect;harmful insect
昆虫 insect
横ばい leafhopper(insect)
捕る catch(wild animal,fish,insect,baseball,)
虫 insect
虫除け insect repellent",Guess Vocab related to Keyword,Text
"instance","引き合い,辺り,回,例,拍子,等,例えば","引き合い instance
辺り instance
回 instance
例 instance
拍子 instance
等 instance
例えば instance",Guess Vocab related to Keyword,Text
"involvement","連座,絡み,介在,交際,関係,巻添え,巻き添え","連座 involvement
絡み involvement
介在 involvement
交際 (romantic)involvement
関係 involvement
巻添え involvement
巻き添え involvement",Guess Vocab related to Keyword,Text
"Justice","司法,法務省,公正,大義,公平,法相,正義","司法 administration justice
法務省 Ministry Justice
公正 justice
大義 justice
公平 justice
法相 Minister Justice
正義 justice",Guess Vocab related to Keyword,Text
"kendo","突き,面,中堅,剣道,打ち込む,大将,胴","突き thrust throat(kendo)
面 striking head(kendo)
中堅 athlete competing middle-number match team comp
剣道 kendo
打ち込む hit(opponent kendo,boxing,)
大将 athlete competes last match team competition(ke
胴 plastron(kendo);touching plastron(kimari-te kend",Guess Vocab related to Keyword,Text
"kindergarten","保母,園,幼稚園,入園,園内,園児,園長","保母 kindergarten teacher
園 kindergarten
幼稚園 kindergarten
入園 enrollment kindergarten
園内 inside kindergarten
園児 kindergarten pupil
園長 kindergarten principal",Guess Vocab related to Keyword,Text
"licence","免許証,特許,停止,免許,認可,無免許,運転免許","免許証 licence
特許 licence
停止 suspension(payment,licence,)
免許 licence
認可 licence
無免許 license(licence)
運転免許 driver's licence;driving licence",Guess Vocab related to Keyword,Text
"luggage","乗せる,荷台,無くなる,預かり証,身軽,持ち込み,荷物","乗せる load(luggage)
荷台 (bicycle)luggage carrier
無くなる lost(luggage)
預かり証 luggage check
身軽 light(luggage)
持ち込み carry-on(luggage)
荷物 luggage",Guess Vocab related to Keyword,Text
"mask","皮,照る,曇る,仮面,面,祖父,覆面","皮 mask(hiding true nature)
照る look slightly upward(noh mask
曇る look slightly downward(noh mask
仮面 mask
面 mask(noh kyogen mask);mask
祖父 kyogen mask role old man
覆面 mask",Guess Vocab related to Keyword,Text
"Navy","中佐,大佐,定年,紺,陸海,大尉,海軍","中佐 commander(navy)
大佐 (navy)captain
定年 minimum years service particular rank eligibili
紺 navy blue
陸海 army navy
大尉 lieutenant(Navy)
海軍 navy",Guess Vocab related to Keyword,Text
"norm","基準,標準,当たり前,規範,当り前,規準,規格","基準 norm
標準 norm
当たり前 norm
規範 norm
当り前 norm
規準 norm
規格 norm",Guess Vocab related to Keyword,Text
"nurse","温める,労る,保健婦,暖める,看護婦,看護,看護師","温める nurse
労る nurse
保健婦 district health nurse;public health nurse
暖める nurse
看護婦 (female)nurse
看護 (army)nurse
看護師 (hospital)nurse;registered nurse",Guess Vocab related to Keyword,Text
"orchestra","指揮,合奏,交響楽,主席,首席,管弦楽団,楽団","指揮 conducting(orchestra,choir,)
合奏 ensemble(orchestra,chamber group,)
交響楽 symphony(orchestra)
主席 first desk(orchestra)
首席 first desk(orchestra)
管弦楽団 orchestra
楽団 orchestra",Guess Vocab related to Keyword,Text
"prohibition","差し止め,禁煙,停止,禁酒,戒め,禁止,解く","差し止め prohibition
禁煙 prohibition smoking
停止 (temporary)prohibition
禁酒 prohibition drinking
戒め prohibition
禁止 prohibition
解く remove(prohibition)",Guess Vocab related to Keyword,Text
"reconciliation","仲直り,和解,融和,講和,調和,握手,調整","仲直り reconciliation
和解 reconciliation
融和 reconciliation
講和 reconciliation(between warring nations)
調和 reconciliation
握手 reconciliation
調整 reconciliation",Guess Vocab related to Keyword,Text
"slack","伸びる,不景気,延びる,低調,怠ける,緩やか,閑散","伸びる become slack
不景気 slack
延びる become slack
低調 slack
怠ける slack
緩やか slack
閑散 slack",Guess Vocab related to Keyword,Text
"specific","比重,固める,詳細,特定,具体的,特効薬,留学","比重 specific gravity
固める wear specific purpose(armor,coat,)
詳細 specific
特定 specific
具体的 specific
特効薬 specific medicine
留学 (temporarily)studying another(learn specific sk",Guess Vocab related to Keyword,Text
"sport","戯れ,組み合わせる,国技,決まる,戯れる,競艇,選手","戯れ sport
組み合わせる match against(sport)
国技 national sport(sumo)
決まる well executed(manoeuvre sport,game,)
戯れる sport
競艇 hydroplane racing event gambling sport
選手 player(sport)",Guess Vocab related to Keyword,Text
"stain","取れる,汚れ,汚す,傷,付く,染み,落ちる","取れる come(stain)
汚れ stain
汚す stain
傷 stain(reputation)
付く stain
染み stain
落ちる come(stain)",Guess Vocab related to Keyword,Text
"symbol","印,符号,矢印,記号,象徴,星,絵文字","印 symbol
符号 symbol
矢印 arrow(symbol)
記号 symbol
象徴 (abstract)symbol
星 star(glyph,symbol,shape)
絵文字 pictorial symbol",Guess Vocab related to Keyword,Text
"undertake","引き受ける,遣る,当たる,企てる,引受ける,請け負う,承る","引き受ける undertake
遣る undertake
当たる undertake
企てる undertake(business)
引受ける undertake
請け負う undertake
承る undertake",Guess Vocab related to Keyword,Text
"unique","特殊,個性的,唯一,特異,無い,異色,独自","特殊 unique
個性的 unique
唯一 unique;unique
特異 unique
無い unique
異色 unique
独自 unique",Guess Vocab related to Keyword,Text
"wire","針金,有線,弦,線,流す,電線,金網","針金 wire
有線 communication wire
弦 diagonal levelling wire across top masu
線 wire
流す send(electricity through wire)
電線 telegraph wire
金網 wire gauze;wire netting;chicken wire;wire mesh",Guess Vocab related to Keyword,Text
"absorption","摂取,併合,消化,専念,同化,吸収","摂取 absorption(new knowledge)
併合 absorption
消化 absorption
専念 absorption
同化 absorption
吸収 absorption",Guess Vocab related to Keyword,Text
"abundant","厚い,豊か,豊富,贅沢,豊作,富む","厚い abundant
豊か abundant
豊富 abundant
贅沢 abundant
豊作 abundant harvest
富む abundant",Guess Vocab related to Keyword,Text
"accurate","適確,的確,正確,確か,精密,量","適確 accurate;accurate
的確 accurate;accurate
正確 accurate
確か accurate
精密 accurate
量 pramana(means which gains accurate valid knowled",Guess Vocab related to Keyword,Text
"afflict","侵す,傷める,冒す,悩ます,苦しめる,痛める","侵す afflict
傷める afflict
冒す afflict
悩ます afflict
苦しめる afflict
痛める afflict",Guess Vocab related to Keyword,Text
"agreeable","快適,快い,面白い,温和,穏和,良い","快適 agreeable
快い agreeable
面白い agreeable
温和 agreeable
穏和 agreeable
良い agreeable",Guess Vocab related to Keyword,Text
"asset","即戦力,身上,戦力,武器,重要文化財,無形文化財","即戦力 immediate asset(team firm)
身上 asset
戦力 valuable asset
武器 asset
重要文化財 important cultural asset
無形文化財 intangible cultural asset",Guess Vocab related to Keyword,Text
"attachment","愛着,未練,執着,愛,接続,配属","愛着 attachment(things)
未練 lingering attachment
執着 attachment
愛 attachment
接続 attachment
配属 attachment(another unit,organization,)",Guess Vocab related to Keyword,Text
"audio","録音テープ,収録,撮る,音響,録音,吹き込む","録音テープ audio tape
収録 recording(audio video)
撮る record(audio video)
音響 audio
録音 (audio)recording
吹き込む record(audio",Guess Vocab related to Keyword,Text
"authorization","委任,公認,協賛,認定,墨付き,許可","委任 authorization
公認 authorization
協賛 authorization
認定 authorization
墨付き authorization
許可 authorization",Guess Vocab related to Keyword,Text
"broth","実,締め,汁,替え玉,掛け,放す","実 (broth)pieces meat,vegetable,
締め dish made eating hot pot adding rice noodles le
汁 broth
替え玉 second serving noodles(add remaining ramen bro
掛け hot noodles broth
放す add(pieces eggplant,potato,)water,broth,",Guess Vocab related to Keyword,Text
"combat","接戦,一騎打ち,戦闘,闘争,実戦,工兵","接戦 close combat
一騎打ち personal combat
戦闘 combat
闘争 combat
実戦 combat
工兵 combat engineering;combat engineer",Guess Vocab related to Keyword,Text
"conventional","伝統的,在来,月並,従来,月並み,相場","伝統的 conventional
在来 conventional
月並 conventional
従来 conventional
月並み conventional
相場 reputation(according conventional wisdom)",Guess Vocab related to Keyword,Text
"curious","不思議,変,妙,珍しい,奇妙,珍","不思議 curious
変 curious
妙 curious
珍しい curious
奇妙 curious
珍 curious",Guess Vocab related to Keyword,Text
"dependence","依頼,依存,厄介,頼り,頼み,依存症","依頼 dependence
依存 dependence
厄介 dependence
頼り dependence
頼み dependence
依存症 dependence(alcohol,drugs,)",Guess Vocab related to Keyword,Text
"deployment","配備,配置,稼働,派遣,疎開,展開","配備 deployment
配置 deployment
稼働 deployment(production environment)
派遣 deployment
疎開 deployment
展開 deployment",Guess Vocab related to Keyword,Text
"determine","定める,検視,決める,決する,握り,見極める","定める determine
検視 examination body determine if crime has been co
決める determine
決する determine
握り method determine player colors
見極める determine",Guess Vocab related to Keyword,Text
"dilemma","陥る,窮地,極まる,苦境,落とす,立ち往生","陥る fall(chaos,depression,dilemma,illness,)
窮地 dilemma
極まる dilemma
苦境 dilemma
落とす fall(dilemma sin)
立ち往生 dilemma",Guess Vocab related to Keyword,Text
"dim","薄れる,微か,曇る,煙る,薄暗い,鈍い","薄れる become dim
微か dim
曇る become dim
煙る look dim
薄暗い dim
鈍い dim(light)",Guess Vocab related to Keyword,Text
"dip","海水浴,漬ける,傾斜,汲み取る,落ちる,浸す","海水浴 going dip ocean
漬ける dip
傾斜 dip
汲み取る dip
落ちる dip
浸す dip",Guess Vocab related to Keyword,Text
"distinct","明瞭,明確,歴然,涼しい,鮮明,違う","明瞭 distinct
明確 distinct
歴然 distinct
涼しい distinct
鮮明 distinct
違う distinct",Guess Vocab related to Keyword,Text
"dramatic","格段,劇的,劇画,飛躍,講談,激減","格段 dramatic(improvement)
劇的 dramatic
劇画 comic strip dramatic story
飛躍 dramatic development
講談 storytelling(war chronicles,revenge tales,)high
激減 dramatic decrease",Guess Vocab related to Keyword,Text
"electoral","地盤,票田,区,無風,選挙人,小選挙区","地盤 support(electoral)
票田 area strong electoral support
区 district(electoral)
無風 safe(electoral seat)
選挙人 member Electoral College
小選挙区 small electoral district",Guess Vocab related to Keyword,Text
"enlargement","肥大,拡大,引き延ばし,増大,豊胸,拡張","肥大 enlargement
拡大 enlargement
引き延ばし enlargement(photograph)
増大 enlargement
豊胸 breast enlargement
拡張 enlargement",Guess Vocab related to Keyword,Text
"entrust","任せる,任す,預ける,頼む,委ねる,託す","任せる entrust
任す entrust
預ける entrust
頼む entrust
委ねる entrust(matter)
託す entrust",Guess Vocab related to Keyword,Text
"eruption","噴出,爆発,噴煙,吹き出物,気触れ,噴火","噴出 eruption
爆発 eruption(discontent);eruption
噴煙 (eruption)smoke
吹き出物 (skin)eruption
気触れ eruption(response skin irritant)
噴火 eruption;volcanic eruption",Guess Vocab related to Keyword,Text
"exact","正確,確か,精算,的確,精密,適確","正確 exact
確か exact
精算 exact calculation
的確 exact;exact
精密 exact
適確 exact;exact",Guess Vocab related to Keyword,Text
"fidelity","実,忠誠,誠,信,操,信義","実 fidelity
忠誠 fidelity
誠 fidelity
信 fidelity
操 fidelity
信義 fidelity",Guess Vocab related to Keyword,Text
"goodbye","お疲れ様,失敬,乙,お疲れさま,左様なら,失礼","お疲れ様 goodbye
失敬 saying goodbye
乙 goodbye
お疲れさま goodbye
左様なら goodbye
失礼 goodbye",Guess Vocab related to Keyword,Text
"goodwill","寄せる,親善,暖簾,株,好意,志","寄せる feelings(love,goodwill,trust,)
親善 goodwill
暖簾 goodwill
株 goodwill(business)
好意 goodwill
志 goodwill",Guess Vocab related to Keyword,Text
"haul","漁,引っ張る,収穫,漁獲,引く,長距離","漁 haul
引っ張る haul
収穫 haul
漁獲 haul
引く haul
長距離 long haul",Guess Vocab related to Keyword,Text
"honesty","固さ,信,誠,実,硬さ,堅さ","固さ honesty
信 honesty
誠 honesty
実 honesty
硬さ honesty
堅さ honesty",Guess Vocab related to Keyword,Text
"hunt","捜す,襲う,探し回る,求める,探す,漁る","捜す hunt
襲う hunt
探し回る hunt around
求める hunt(job)
探す hunt
漁る hunt",Guess Vocab related to Keyword,Text
"impetus","勢い,刺激,弾み,拍車,衝動,調子","勢い impetus
刺激 impetus
弾み impetus
拍車 impetus
衝動 impetus
調子 impetus",Guess Vocab related to Keyword,Text
"implementation","実現,実行,実施,履行,版,実践","実現 implementation
実行 implementation
実施 implementation
履行 implementation
版 implementation(software)
実践 implementation",Guess Vocab related to Keyword,Text
"implication","暗に,連座,含める,含み,意味合い,示唆","暗に implication
連座 implication(crime)
含める put(implication)
含み implication
意味合い implication
示唆 implication",Guess Vocab related to Keyword,Text
"inability","不自由,不能,猫舌,困難,迷い,無能","不自由 inability
不能 inability
猫舌 inability take hot food
困難 inability(carry)
迷い inability reach enlightenment
無能 inability",Guess Vocab related to Keyword,Text
"indirect","間接税,人件費,又,因縁,婉曲,間接的","間接税 indirect tax
人件費 indirect labor costs;indirect labour costs
又 indirect
因縁 hetu prataya(direct causes indirect conditions,
婉曲 indirect
間接的 indirect",Guess Vocab related to Keyword,Text
"industrial","工芸,興業,単産,産別,産業界,財閥","工芸 industrial arts
興業 inauguration new industrial enterprise
単産 (single-industry)industrial union
産別 industrial union
産業界 industrial world
財閥 industrial group",Guess Vocab related to Keyword,Text
"inspiration","感激,感動,浮かぶ,啓発,感化,触発","感激 inspiration
感動 inspiration
浮かぶ inspiration
啓発 inspiration
感化 inspiration
触発 inspiration",Guess Vocab related to Keyword,Text
"investigate","調べる,極める,洗い上げる,探る,尋ねる,洗う","調べる investigate
極める investigate thoroughly
洗い上げる investigate thoroughly
探る investigate
尋ねる investigate
洗う investigate",Guess Vocab related to Keyword,Text
"likelihood","恐らく,公算,可能性,見込み,大概,確率","恐らく likelihood
公算 likelihood
可能性 likelihood
見込み likelihood
大概 likelihood
確率 likelihood",Guess Vocab related to Keyword,Text
"lineup","布陣,面子,番手,顔触れ,陣容,顔ぶれ","布陣 lineup(game)
面子 lineup(players participating mahjong game)
番手 nth position(starting lineup)
顔触れ lineup(team)
陣容 lineup(team,)
顔ぶれ lineup(team)",Guess Vocab related to Keyword,Text
"liquor","酒屋,洋酒,酒店,爆弾,酒税,酒類","酒屋 liquor store
洋酒 Western liquor
酒店 liquor store
爆弾 alcohol liquor added(wine-based shōchū highball
酒税 liquor tax
酒類 liquor",Guess Vocab related to Keyword,Text
"loop","環状,循環,乳,輪,抜ける,抜け出す","環状 loop shape
循環 loop
乳 loop
輪 loop
抜ける exit(program loop)
抜け出す break(loop)",Guess Vocab related to Keyword,Text
"melody","調べ,曲,節,旋律,歌曲,軽快","調べ melody
曲 melody
節 melody
旋律 melody
歌曲 melody
軽快 rhythmical(melody)",Guess Vocab related to Keyword,Text
"mobile","遊撃,携帯電話,携帯,携帯ストラップ,機動,移動","遊撃 military attack mobile unit
携帯電話 mobile telephone
携帯 mobile phone
携帯ストラップ straps mobile phone
機動 mobile
移動 mobile",Guess Vocab related to Keyword,Text
"Niigata","上越,中越,北陸,中部,新潟,越後","上越 area Sea side,including Niigata
中越 Chūetsu(region Niigata)
北陸 incl. Niigata,Toyama,Ishikawa Fukui prefectures
中部 Chūbu region(incl. Aichi,Nagano,Shizuoka,Niigat
新潟 Niigata(city,prefecture)
越後 Echigo(former province located present-day Niig",Guess Vocab related to Keyword,Text
"nimble","器用,軽快,機動,素早い,軽い,身軽","器用 nimble
軽快 nimble
機動 nimble
素早い nimble
軽い nimble
身軽 nimble",Guess Vocab related to Keyword,Text
"outrageous","不法,論外,理不尽,法外,酷い,無法","不法 outrageous
論外 outrageous
理不尽 outrageous
法外 outrageous
酷い outrageous
無法 outrageous",Guess Vocab related to Keyword,Text
"paragraph","全文,段,段落,句,一段落,節","全文 full paragraph
段 paragraph
段落 paragraph
句 paragraph
一段落 paragraph
節 paragraph",Guess Vocab related to Keyword,Text
"pitiful","無残,愛しい,悲惨,痛ましい,哀れ,気の毒","無残 pitiful
愛しい pitiful
悲惨 pitiful
痛ましい pitiful
哀れ pitiful
気の毒 pitiful",Guess Vocab related to Keyword,Text
"poison","毒,盛る,消す,毒薬,回る,毒ガス","毒 poison
盛る administer(medicine,poison)
消す neutralize(poison)
毒薬 poison
回る take effect(alcohol,poison,)
毒ガス poison gas",Guess Vocab related to Keyword,Text
"preference","志向,優先,趣向,好んで,趣味,設定","志向 preference
優先 preference
趣向 preference
好んで preference
趣味 preference
設定 preference settings",Guess Vocab related to Keyword,Text
"proclamation","布告,公表,宣言,発令,公布,声明","布告 proclamation
公表 proclamation
宣言 proclamation
発令 proclamation
公布 official proclamation
声明 proclamation",Guess Vocab related to Keyword,Text
