Question,Answer,Comment,Instruction,Render as
鱈,"たら","gadid (any fish of the family Gadidae, incl. cod, haddock, whiting and pollack);Pacific cod (Gadus macrocephalus)",Guess the Kunyomi,Image
鱏,"えい","ray (any fish of superorder Batoidea)",Guess the Kunyomi,Image
鱓,"ごまめ,うつぼ","dried young anchovies (or sardines),moray (eel) (Gymnothorax kidako);muraenid",Guess the Kunyomi,Image
鱗,"こけら,こけ","scale (of fish, snake, etc.);serif (on kana or kanji (e.g. in Mincho font)),scale (of fish, snake, etc.);serif (on kana or kanji (e.g. in Mincho font))",Guess the Kunyomi,Image
鱚,"きす","sillago (any fish of genus Sillago, esp. the Japanese whiting, Sillago japonica)",Guess the Kunyomi,Image
𩻛,"めいただき","Japanese rice fish (Oryzias latipes);killifish;Japanese medaka",Guess the Kunyomi,Image
鱝,"えい","ray (any fish of superorder Batoidea)",Guess the Kunyomi,Image
鱟,"かぶとがに","horseshoe crab",Guess the Kunyomi,Image
鱠,"なます","namasu;dish of raw fish and vegetables seasoned in vinegar",Guess the Kunyomi,Image
鱧,"はも","daggertooth pike conger (Muraenesox cinereus);conger eel;garden eel",Guess the Kunyomi,Image
鱪,"しいら","mahi-mahi (Coryphaena hippurus);common dolphinfish;dolphin;dorado",Guess the Kunyomi,Image
鱮,"たなご","bitterling (any fish of subfamily Acheilognathinae, esp. species Acheilognathus melanogaster)",Guess the Kunyomi,Image
鱰,"しいら","mahi-mahi (Coryphaena hippurus);common dolphinfish;dolphin;dorado",Guess the Kunyomi,Image
鱵,"さより","Japanese halfbeak (Hemiramphus sajori);stickleback",Guess the Kunyomi,Image
鱶,"ふか","(large) shark",Guess the Kunyomi,Image
鱸,"すずき","Japanese sea bass (Lateolabrax japonicus)",Guess the Kunyomi,Image
鳧,"けり","gray-headed lapwing (Microsarcops cinereus);grey-headed lapwing",Guess the Kunyomi,Image
鳰,"にお","little grebe (Tachybaptus ruficollis);grebe",Guess the Kunyomi,Image
鳶,"とんび,とび","black kite (Milvus migrans);construction worker;scaffold erector;firefighter;fire hook;reddish brown;Inverness cape;filcher;sneak thief;pilferer,black kite (Milvus migrans);construction worker;scaffold erector;firefighter;fire hook;reddish brown;Inverness cape;filcher;sneak thief;pilferer",Guess the Kunyomi,Image
鴇,"とき,のがん","Japanese crested ibis (Nipponia nippon);crested ibis,bustard (esp. the great bustard, Otis tarda)",Guess the Kunyomi,Image
鴈,"かり","wild goose;glans;head of a penis",Guess the Kunyomi,Image
鴎,"かもめ","common gull (Larus canus);mew gull;gull (Laridae spp.);seagull",Guess the Kunyomi,Image
鴟,"とび","black kite (Milvus migrans);construction worker;scaffold erector;firefighter;fire hook;reddish brown;Inverness cape;filcher;sneak thief;pilferer",Guess the Kunyomi,Image
鴫,"しぎ","sandpiper (any bird of family Scolopacidae, incl. the curlews, godwits, phalaropes, redshanks, ruff, snipes, turnstones, and woodcocks)",Guess the Kunyomi,Image
鴬,"うぐいす","Japanese bush warbler (Horornis diphone);Japanese nightingale;greenish brown;beautiful voice;woman with a beautiful voice",Guess the Kunyomi,Image
鴻,"ひしくい,おおとり","bean goose (Anser fabalis),large bird;peng (in Chinese mythology, giant bird said to transform from a fish);fenghuang (Chinese phoenix)",Guess the Kunyomi,Image
鴿,"どばと","domestic pigeon;feral pigeon",Guess the Kunyomi,Image
鵄,"とび","black kite (Milvus migrans);construction worker;scaffold erector;firefighter;fire hook;reddish brown;Inverness cape;filcher;sneak thief;pilferer",Guess the Kunyomi,Image
鵙,"もず","shrike (any bird of family Laniidae);bull-headed shrike (Lanius bucephalus);butcher bird",Guess the Kunyomi,Image
鵠,"くぐい","swan",Guess the Kunyomi,Image
鵬,"おおとり","large bird;peng (in Chinese mythology, giant bird said to transform from a fish);fenghuang (Chinese phoenix)",Guess the Kunyomi,Image
鵯,"ひよどり","brown-eared bulbul (Hypsipetes amaurotis)",Guess the Kunyomi,Image
鵲,"かささぎ","European magpie (Pica pica)",Guess the Kunyomi,Image
鵺,"ぬえ","Japanese chimera;mythical creature with a monkey's head, tanuki's body, tiger's limbs, and a snake tail;White's thrush (Zoothera dauma);mysterious person;person of unknown character;enigma",Guess the Kunyomi,Image
鵼,"ぬえ","Japanese chimera;mythical creature with a monkey's head, tanuki's body, tiger's limbs, and a snake tail;White's thrush (Zoothera dauma);mysterious person;person of unknown character;enigma",Guess the Kunyomi,Image
鶇,"つぐみ","thrush (esp. the dusky thrush, Turdus naumanni)",Guess the Kunyomi,Image
鶉,"うずら","quail;Japanese quail (Coturnix japonica)",Guess the Kunyomi,Image
鶚,"みさご","osprey (Pandion haliaetus);fish hawk",Guess the Kunyomi,Image
鶩,"あひる","domestic duck",Guess the Kunyomi,Image
鶫,"つぐみ","thrush (esp. the dusky thrush, Turdus naumanni)",Guess the Kunyomi,Image
鶯,"うぐいす","Japanese bush warbler (Horornis diphone);Japanese nightingale;greenish brown;beautiful voice;woman with a beautiful voice",Guess the Kunyomi,Image
鶲,"ひたき","Old World flycatcher (any bird of family Muscicapinae, esp. the typical flycatchers of subfamily Muscicapinae)",Guess the Kunyomi,Image
鶸,"ひわ","cardueline finch (any finch of subfamily Carduelinae, esp. the Eurasian siskin, Carduelis spinus)",Guess the Kunyomi,Image
鷂,"はいたか","Eurasian sparrowhawk (Accipiter nisus)",Guess the Kunyomi,Image
鷗,"かもめ","common gull (Larus canus);mew gull;gull (Laridae spp.);seagull",Guess the Kunyomi,Image
鷭,"ばん","moorhen (Gallinula chloropus);waterhen;gallinule",Guess the Kunyomi,Image
鷸,"しぎ","sandpiper (any bird of family Scolopacidae, incl. the curlews, godwits, phalaropes, redshanks, ruff, snipes, turnstones, and woodcocks)",Guess the Kunyomi,Image
鷺,"さぎ","heron (Ardeidae)",Guess the Kunyomi,Image
鷽,"うそ","Eurasian bullfinch (Pyrrhula pyrrhula);Japanese bullfinch",Guess the Kunyomi,Image
鸛,"こうのとり","stork (esp. the Oriental stork, Ciconia boyciana)",Guess the Kunyomi,Image
麇,"のろ","roe deer (Capreolus capreolus);European roe",Guess the Kunyomi,Image
麕,"のろ","roe deer (Capreolus capreolus);European roe",Guess the Kunyomi,Image
麞,"のろ","roe deer (Capreolus capreolus);European roe",Guess the Kunyomi,Image
麩,"ふすま","wheat bran",Guess the Kunyomi,Image
麸,"ふすま","wheat bran",Guess the Kunyomi,Image
麬,"ふすま","wheat bran",Guess the Kunyomi,Image
麭,"こなもち","round dumpling (made of rice flour, etc.)",Guess the Kunyomi,Image
麿,"まろ","I;me;(person having) thin or shaved eyebrows;affectionate suffix for names of young men or pets",Guess the Kunyomi,Image
黍,"きび","(common) millet (Panicum miliaceum);proso millet",Guess the Kunyomi,Image
黐,"もち","birdlime;Nepal holly (Ilex integra)",Guess the Kunyomi,Image
黛,"まゆずみ","eyebrow pencil;blackened eyebrows;(metaphorically) distant mountain range",Guess the Kunyomi,Image
黥,"いれずみ","tattoo (esp. a traditional Japanese one);tattooing",Guess the Kunyomi,Image
黿,"あおうみがめ","green turtle (Chelonia mydas)",Guess the Kunyomi,Image
鼈,"すっぽん","Chinese soft-shelled turtle (Pelodiscus sinensis);soft-shelled turtle (Trionychidae);trap door located on the walkway in a kabuki theatre;bilge pump (used on traditional Japanese ships)",Guess the Kunyomi,Image
鼠,"ねず","mouse;rat;dark gray;dark grey;slate (color, colour)",Guess the Kunyomi,Image
鼬,"いたち","weasel (esp. the Japanese weasel, Mustela itatsi);mustelid (any other member of the weasel family, incl. badgers, martens, minks, ferrets, otters, polecats, stoats, skunks, etc.)",Guess the Kunyomi,Image
齣,"こま","frame (e.g. of film, panel in a comic, etc.);scene;time block (e.g. of a class schedule)",Guess the Kunyomi,Image
龍,"たつ","dragon (esp. a Chinese dragon);naga;semi-divine human-cobra chimera in Hindu and Buddhist mythology;promoted rook",Guess the Kunyomi,Image
